stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.616,-5.277,-3.271,0.358,0.243,-1.652,0.527,-0.382,0.867,1544028629.675,0.496
norefined,2,-2.171,-5.419,-3.384,0.290,0.195,-1.691,0.460,-0.430,0.807,986161393.420,0.401
norefined,3,-1.703,-5.543,-3.472,0.258,0.159,-1.734,0.424,-0.457,0.770,550026900.132,0.307
norefined,4,-1.227,-5.629,-3.568,0.271,0.107,-1.742,0.419,-0.479,0.711,390016275.087,0.218
norefined,5,-1.375,-5.736,-3.450,0.242,-0.018,-1.394,0.443,-0.584,0.481,320605048.003,0.240
norefined,6,-0.937,-5.835,-3.487,0.258,-0.091,-1.241,0.473,-0.637,0.359,328678479.390,0.161
norefined,7,-1.408,-5.838,-3.375,0.198,-0.115,-1.147,0.480,-0.650,0.309,295262623.934,0.241
norefined,8,-0.927,-5.923,-3.426,0.231,-0.150,-1.097,0.499,-0.674,0.258,305505345.387,0.156
norefined,9,-1.408,-5.908,-3.336,0.172,-0.162,-1.027,0.503,-0.666,0.224,282024262.857,0.238
norefined,10,-0.923,-5.991,-3.386,0.210,-0.188,-0.997,0.518,-0.683,0.189,293011240.863,0.154
refined,11,-1.408,-5.908,-3.336,0.172,-0.162,-1.027,0.503,-0.666,0.224,282024262.857,0.238
refined,12,-1.135,-6.867,-3.338,0.013,0.228,0.137,-0.596,-0.165,-0.630,174958532.498,0.165
refined,13,-1.380,-7.673,-3.965,0.048,-0.078,-0.003,-0.154,-0.264,-0.319,158997496.633,0.180
refined,14,-1.439,-7.966,-4.116,0.067,-0.102,-0.003,-0.196,-0.265,-0.341,158916560.930,0.181
refined,15,-1.409,-7.803,-4.032,0.065,-0.089,-0.013,-0.172,-0.256,-0.322,158912330.132,0.181
refined,16,-1.432,-7.925,-4.094,0.067,-0.097,-0.006,-0.190,-0.262,-0.336,158909810.456,0.181
refined,17,-1.416,-7.838,-4.050,0.066,-0.091,-0.011,-0.178,-0.258,-0.326,158908752.136,0.181
refined,18,-1.427,-7.900,-4.082,0.067,-0.095,-0.007,-0.187,-0.261,-0.333,158908125.890,0.181
refined,19,-1.419,-7.856,-4.059,0.066,-0.092,-0.010,-0.180,-0.258,-0.328,158907835.407,0.181
refined,20,-1.425,-7.888,-4.075,0.067,-0.094,-0.008,-0.185,-0.260,-0.332,158907674.930,0.181
