stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,46.463,2.023,0.000,76,0,9,2352181886.090,324831517.833
refined,160.580,2.023,0.000,76,0,9,2352181886.090,104215398.544
