attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.521,"[-0.7, -0.341]",0.179,-5.794,0.000,52,0.150,104215398.543,0.103,-1.000,0.479,0,0,fn
c,-3.181,"[-4.351, -2.012]",1.169,-5.431,0.000,52,0.150,104215398.543,0.103,-6.000,2.819,0,0,fn
s,-1.718,"[-2.308, -1.129]",0.589,-5.819,0.000,52,0.150,104215398.543,0.103,-3.000,1.282,0,0,fn
k0,-0.052,"[-0.363, 0.259]",0.311,-0.334,0.739,52,0.150,104215398.543,0.103,0.000,-0.052,0,0,fp
k1,-0.156,"[-0.489, 0.177]",0.333,-0.936,0.353,52,0.150,104215398.543,0.103,0.000,-0.156,0,0,fp
k2,-0.304,"[-0.76, 0.151]",0.455,-1.334,0.187,52,0.150,104215398.543,0.103,0.000,-0.304,0,0,fp
k3,-0.142,"[-0.52, 0.236]",0.378,-0.749,0.456,52,0.150,104215398.543,0.103,0.000,-0.142,0,0,fp
k4,0.073,"[-0.307, 0.453]",0.380,0.384,0.703,52,0.150,104215398.543,0.103,0.000,0.073,0,0,fp
k5,-0.288,"[-0.811, 0.234]",0.522,-1.103,0.274,52,0.150,104215398.543,0.103,0.000,-0.288,0,0,fp
vot,0.164,,,,,52,0.150,104215398.543,0.103,0.167,-0.003,0,0,fn
tt,-0.867,"[-1.2, -0.535]",0.333,-5.207,0.000,52,0.200,102250112.508,0.102,-1.000,0.133,0,0,fn
c,-5.343,"[-7.541, -3.144]",2.198,-4.851,0.000,52,0.200,102250112.508,0.102,-6.000,0.657,0,0,fn
s,-2.682,"[-3.748, -1.616]",1.066,-5.022,0.000,52,0.200,102250112.508,0.102,-3.000,0.318,0,0,fn
k0,0.305,"[-0.13, 0.74]",0.435,1.401,0.166,52,0.200,102250112.508,0.102,0.000,0.305,0,0,fp
k1,-0.584,"[-1.053, -0.115]",0.469,-2.488,0.015,52,0.200,102250112.508,0.102,0.000,-0.584,0,1,fp
k2,0.319,"[-0.219, 0.858]",0.538,1.185,0.240,52,0.200,102250112.508,0.102,0.000,0.319,0,0,fp
k3,0.166,"[-0.297, 0.629]",0.463,0.716,0.477,52,0.200,102250112.508,0.102,0.000,0.166,0,0,fp
k4,0.414,"[-0.149, 0.977]",0.563,1.469,0.147,52,0.200,102250112.508,0.102,0.000,0.414,0,0,fp
k5,-0.942,"[-1.693, -0.191]",0.751,-2.503,0.015,52,0.200,102250112.508,0.102,0.000,-0.942,0,1,fp
vot,0.162,,,,,52,0.200,102250112.508,0.102,0.167,-0.004,0,0,fn
tt,-1.616,"[-2.207, -1.024]",0.592,-5.452,0.000,52,0.250,89031682.663,0.096,-1.000,-0.616,0,0,fn
c,-9.770,"[-13.455, -6.084]",3.686,-5.291,0.000,52,0.250,89031682.663,0.096,-6.000,-3.770,0,0,fn
s,-4.744,"[-6.525, -2.964]",1.780,-5.320,0.000,52,0.250,89031682.663,0.096,-3.000,-1.744,0,0,fn
k0,0.208,"[-0.367, 0.784]",0.576,0.722,0.473,52,0.250,89031682.663,0.096,0.000,0.208,0,0,fp
k1,0.075,"[-0.485, 0.635]",0.560,0.267,0.790,52,0.250,89031682.663,0.096,0.000,0.075,0,0,fp
k2,-0.034,"[-0.657, 0.589]",0.623,-0.109,0.914,52,0.250,89031682.663,0.096,0.000,-0.034,0,0,fp
k3,-0.463,"[-1.041, 0.115]",0.578,-1.597,0.115,52,0.250,89031682.663,0.096,0.000,-0.463,0,0,fp
k4,0.480,"[-0.177, 1.136]",0.657,1.458,0.150,52,0.250,89031682.663,0.096,0.000,0.480,0,0,fp
k5,-0.134,"[-1.005, 0.737]",0.871,-0.307,0.760,52,0.250,89031682.663,0.096,0.000,-0.134,0,0,fp
vot,0.165,,,,,52,0.250,89031682.663,0.096,0.167,-0.001,0,0,fn
