stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,36.232,1.857,0.000,0,9,1547263381.845,126366410.452,38
refined,139.784,1.857,0.000,0,9,1547263381.845,34862910.014,38
