stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.532,-4.283,-4.326,-0.389,0.235,-0.747,1.761,-1.491,-0.231,79362793.006,1584,0,0,0.358
norefined,2,-1.064,-4.440,-4.305,-0.403,0.237,-0.801,1.766,-1.453,-0.208,55677637.750,1584,0,0,0.240
norefined,3,-1.478,-4.542,-4.106,-0.498,0.283,-0.761,1.770,-1.355,-0.127,65506265.108,1584,0,0,0.325
norefined,4,-0.997,-4.670,-4.110,-0.503,0.285,-0.801,1.775,-1.328,-0.119,45389365.302,1584,0,0,0.214
norefined,5,-1.448,-4.730,-3.946,-0.568,0.325,-0.753,1.775,-1.251,-0.067,56400387.301,1584,0,0,0.306
norefined,6,-0.963,-4.844,-3.967,-0.570,0.320,-0.790,1.776,-1.228,-0.069,38716658.681,1584,0,0,0.199
norefined,7,-1.427,-4.885,-3.821,-0.619,0.355,-0.739,1.772,-1.162,-0.033,49828460.879,1584,0,0,0.292
norefined,8,-0.941,-4.990,-3.854,-0.619,0.345,-0.775,1.769,-1.142,-0.042,34239624.319,1584,0,0,0.189
norefined,9,-1.414,-5.017,-3.723,-0.657,0.377,-0.722,1.762,-1.083,-0.018,45128816.532,1584,0,0,0.282
norefined,10,-0.927,-5.115,-3.766,-0.653,0.363,-0.759,1.755,-1.066,-0.033,31149989.711,1584,0,0,0.181
refined,11,-0.927,-5.115,-3.766,-0.653,0.363,-0.759,1.755,-1.066,-0.033,31149989.711,1584,0,0,0.181
refined,12,-0.844,-5.178,-2.354,-0.097,-0.310,0.144,-0.519,-0.149,0.777,11979647.203,1584,0,0,0.163
refined,13,-0.934,-5.755,-2.690,-0.063,-0.439,-0.092,0.192,-0.182,0.470,5951194.441,1584,0,0,0.162
refined,14,-1.025,-6.426,-2.881,-0.175,-0.500,-0.123,0.394,-0.193,0.327,5723212.006,1584,0,0,0.159
refined,15,-1.057,-6.698,-2.932,-0.252,-0.534,-0.122,0.492,-0.189,0.231,5692133.331,1584,0,0,0.158
refined,16,-1.063,-6.755,-2.933,-0.275,-0.551,-0.116,0.522,-0.188,0.197,5688682.086,1584,0,0,0.157
refined,17,-1.064,-6.771,-2.932,-0.282,-0.557,-0.114,0.531,-0.188,0.186,5688326.496,1584,0,0,0.157
refined,18,-1.064,-6.775,-2.931,-0.284,-0.559,-0.113,0.534,-0.188,0.182,5688289.661,1584,0,0,0.157
refined,19,-1.064,-6.776,-2.931,-0.285,-0.560,-0.113,0.535,-0.188,0.181,5688285.825,1584,0,0,0.157
refined,20,-1.064,-6.776,-2.931,-0.285,-0.560,-0.113,0.535,-0.188,0.181,5688285.423,1584,0,0,0.157
