attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.064,"[-1.608, -0.521]",0.543,-3.549,0.005,3,0.250,5688285.423,0.052,-1.000,-0.064,0,0,fn
c,-6.776,"[-10.775, -2.778]",3.999,-3.072,0.012,3,0.250,5688285.423,0.052,-6.000,-0.776,0,0,fn
s,-2.931,"[-4.467, -1.394]",1.536,-3.458,0.006,3,0.250,5688285.423,0.052,-3.000,0.069,0,0,fn
k0,-0.285,"[-1.658, 1.089]",1.373,-0.376,0.715,3,0.250,5688285.423,0.052,0.000,-0.285,0,0,fp
k1,-0.560,"[-1.643, 0.523]",1.083,-0.937,0.371,3,0.250,5688285.423,0.052,0.000,-0.560,0,0,fp
k2,-0.113,"[-0.863, 0.638]",0.750,-0.272,0.791,3,0.250,5688285.423,0.052,0.000,-0.113,0,0,fp
k3,0.535,"[-0.756, 1.827]",1.291,0.752,0.470,3,0.250,5688285.423,0.052,0.000,0.535,0,0,fp
k4,-0.188,"[-0.994, 0.617]",0.805,-0.423,0.681,3,0.250,5688285.423,0.052,0.000,-0.188,0,0,fp
k5,0.181,"[-1.091, 1.453]",1.272,0.258,0.802,3,0.250,5688285.423,0.052,0.000,0.181,0,0,fp
vot,0.157,,,,,3,0.250,5688285.423,0.052,0.167,-0.010,0,0,fn
tt,-0.794,"[-1.093, -0.495]",0.299,-4.510,0.000,3,0.500,34862910.014,0.088,-1.000,0.206,0,0,fn
c,-4.553,"[-6.181, -2.925]",1.628,-4.751,0.000,3,0.500,34862910.014,0.088,-6.000,1.447,0,0,fn
s,-2.347,"[-3.202, -1.492]",0.855,-4.665,0.000,3,0.500,34862910.014,0.088,-3.000,0.653,0,0,fn
k0,0.459,"[-0.035, 0.953]",0.494,1.579,0.125,3,0.500,34862910.014,0.088,0.000,0.459,0,0,fp
k1,-0.409,"[-1.078, 0.26]",0.669,-1.039,0.307,3,0.500,34862910.014,0.088,0.000,-0.409,0,0,fp
k2,0.117,"[-0.446, 0.68]",0.563,0.354,0.726,3,0.500,34862910.014,0.088,0.000,0.117,0,0,fp
k3,-0.280,"[-0.896, 0.337]",0.616,-0.771,0.447,3,0.500,34862910.014,0.088,0.000,-0.280,0,0,fp
k4,0.357,"[-0.273, 0.987]",0.630,0.963,0.343,3,0.500,34862910.014,0.088,0.000,0.357,0,0,fp
k5,0.560,"[0.001, 1.119]",0.559,1.703,0.099,3,0.500,34862910.014,0.088,0.000,0.560,0,1,fp
vot,0.174,,,,,3,0.500,34862910.014,0.088,0.167,0.008,0,0,fn
tt,-1.058,"[-1.439, -0.678]",0.381,-4.664,0.000,3,0.750,49262727.040,0.087,-1.000,-0.058,0,0,fn
c,-6.877,"[-9.38, -4.374]",2.503,-4.609,0.000,3,0.750,49262727.040,0.087,-6.000,-0.877,0,0,fn
s,-3.146,"[-4.3, -1.991]",1.154,-4.570,0.000,3,0.750,49262727.040,0.087,-3.000,-0.146,0,0,fn
k0,-0.387,"[-1.245, 0.47]",0.857,-0.758,0.452,3,0.750,49262727.040,0.087,0.000,-0.387,0,0,fp
k1,-0.328,"[-0.943, 0.287]",0.615,-0.895,0.375,3,0.750,49262727.040,0.087,0.000,-0.328,0,0,fp
k2,-0.207,"[-0.837, 0.422]",0.629,-0.552,0.583,3,0.750,49262727.040,0.087,0.000,-0.207,0,0,fp
k3,0.107,"[-0.474, 0.687]",0.581,0.308,0.760,3,0.750,49262727.040,0.087,0.000,0.107,0,0,fp
k4,0.801,"[0.12, 1.483]",0.681,1.973,0.054,3,0.750,49262727.040,0.087,0.000,0.801,0,1,fp
k5,0.088,"[-0.439, 0.616]",0.528,0.281,0.780,3,0.750,49262727.040,0.087,0.000,0.088,0,0,fp
vot,0.154,,,,,3,0.750,49262727.040,0.087,0.167,-0.013,0,0,fn
