stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,29.305,2.023,0.000,76,0,9,2448532088.002,496012262.567
refined,73.207,2.023,0.000,76,0,9,2448532088.002,226008597.434
