stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.578,-5.313,-2.160,1.800,1.773,-1.245,0.406,-1.335,-0.998,1752866312.091,0.485
norefined,2,-2.239,-5.383,-2.403,1.613,1.698,-1.340,0.402,-1.432,-1.109,1292563590.350,0.416
norefined,3,-1.826,-5.469,-2.591,1.470,1.654,-1.403,0.348,-1.485,-1.179,789774464.650,0.334
norefined,4,-1.393,-5.540,-2.784,1.351,1.630,-1.429,0.314,-1.477,-1.235,504231316.972,0.251
norefined,5,-0.944,-5.606,-2.934,1.264,1.657,-1.369,0.293,-1.379,-1.250,415847144.758,0.168
norefined,6,-1.403,-5.622,-2.879,1.164,1.618,-1.244,0.203,-1.364,-1.225,454780010.024,0.250
norefined,7,-0.952,-5.681,-3.029,1.093,1.641,-1.179,0.184,-1.261,-1.234,382135597.627,0.168
norefined,8,-1.422,-5.682,-2.972,1.015,1.587,-1.077,0.105,-1.256,-1.206,416016071.650,0.250
norefined,9,-0.969,-5.737,-3.122,0.955,1.604,-1.008,0.087,-1.152,-1.212,354097570.625,0.169
norefined,10,-1.442,-5.727,-3.064,0.888,1.536,-0.920,0.017,-1.152,-1.183,382373099.274,0.252
refined,11,-0.969,-5.737,-3.122,0.955,1.604,-1.008,0.087,-1.152,-1.212,354097570.625,0.169
refined,12,-1.130,-5.057,-3.187,-0.098,0.084,0.435,-0.599,0.314,-0.611,222475423.680,0.223
refined,13,-1.143,-5.794,-3.300,0.142,0.527,-0.050,-0.394,-0.192,-0.708,189062764.015,0.197
refined,14,-1.171,-5.937,-3.356,0.090,0.515,-0.002,-0.358,-0.206,-0.626,188504225.281,0.197
refined,15,-1.169,-5.934,-3.352,0.094,0.509,-0.007,-0.352,-0.199,-0.616,188501744.289,0.197
refined,16,-1.171,-5.943,-3.356,0.093,0.509,-0.006,-0.352,-0.200,-0.618,188501602.529,0.197
refined,17,-1.171,-5.941,-3.355,0.093,0.509,-0.007,-0.352,-0.200,-0.617,188501586.558,0.197
refined,18,-1.171,-5.942,-3.355,0.093,0.509,-0.007,-0.352,-0.200,-0.618,188501584.386,0.197
refined,19,-1.171,-5.942,-3.355,0.093,0.509,-0.007,-0.352,-0.200,-0.618,188501584.083,0.197
refined,20,-1.171,-5.942,-3.355,0.093,0.509,-0.007,-0.352,-0.200,-0.618,188501584.041,0.197
