stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,46.749,1.727,0.000,0,9,3194906521.231,438875473.957,76
refined,68.067,1.727,0.000,0,9,3194906521.231,314976349.241,76
