stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.256,-6.089,-4.777,1.597,1.709,0.900,1.525,-0.194,0.695,5679884889.652,-0.042
norefined,2,-0.173,-6.163,-4.806,1.486,1.628,0.750,1.428,-0.251,0.627,3424126441.284,0.028
norefined,3,-0.591,-6.221,-4.840,1.355,1.523,0.612,1.301,-0.325,0.575,1920588752.664,0.095
norefined,4,-0.870,-6.373,-4.788,1.184,1.340,0.405,1.134,-0.399,0.491,1293332737.557,0.136
norefined,5,-1.041,-6.549,-4.690,0.988,1.099,0.221,0.955,-0.496,0.399,909900439.713,0.159
norefined,6,-1.095,-6.746,-4.531,0.781,0.848,0.048,0.790,-0.604,0.308,640994885.572,0.162
norefined,7,-1.066,-6.957,-4.314,0.583,0.621,-0.124,0.638,-0.699,0.238,482618692.400,0.153
norefined,8,-1.176,-7.152,-4.030,0.432,0.412,-0.270,0.477,-0.771,0.228,398632703.808,0.164
norefined,9,-1.416,-7.281,-3.733,0.356,0.178,-0.338,0.344,-0.832,0.265,354650977.380,0.194
norefined,10,-1.329,-7.416,-3.462,0.231,-0.143,-0.385,0.194,-0.919,0.264,349306834.266,0.179
refined,11,-1.329,-7.416,-3.462,0.231,-0.143,-0.385,0.194,-0.919,0.264,349306834.266,0.179
refined,12,-0.992,-3.975,-1.991,-0.608,-0.579,-0.008,0.085,-0.083,-0.120,337255084.497,0.250
refined,13,-1.268,-5.497,-2.680,-0.446,-0.665,-0.135,0.134,-0.501,0.016,320377926.224,0.231
refined,14,-1.205,-5.392,-2.641,-0.354,-0.593,-0.100,0.134,-0.444,0.028,319757135.645,0.223
refined,15,-1.230,-5.490,-2.691,-0.361,-0.617,-0.124,0.152,-0.477,0.046,319734692.849,0.224
refined,16,-1.218,-5.440,-2.667,-0.361,-0.608,-0.117,0.146,-0.463,0.040,319731301.809,0.224
refined,17,-1.224,-5.464,-2.679,-0.361,-0.612,-0.120,0.149,-0.471,0.043,319730462.552,0.224
refined,18,-1.221,-5.452,-2.673,-0.361,-0.610,-0.119,0.148,-0.467,0.042,319730274.693,0.224
refined,19,-1.222,-5.458,-2.676,-0.361,-0.611,-0.119,0.149,-0.469,0.042,319730229.722,0.224
refined,20,-1.221,-5.455,-2.675,-0.361,-0.611,-0.119,0.149,-0.468,0.042,319730219.250,0.224
