attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.213,"[-0.269, -0.156]",0.057,-7.512,0.000,73,0.800,442588831.641,0.173,-1.000,0.787,0,0,fn
c,-1.525,"[-1.941, -1.11]",0.415,-7.328,0.000,73,0.800,442588831.641,0.173,-6.000,4.475,0,0,fn
s,-0.784,"[-1.031, -0.538]",0.247,-6.352,0.000,73,0.800,442588831.641,0.173,-3.000,2.216,0,0,fn
k0,0.132,"[-0.213, 0.478]",0.345,0.765,0.447,73,0.800,442588831.641,0.173,0.000,0.132,0,0,fp
k1,0.257,"[-0.006, 0.52]",0.263,1.950,0.055,73,0.800,442588831.641,0.173,0.000,0.257,0,1,fp
k2,0.413,"[0.056, 0.77]",0.357,2.311,0.024,73,0.800,442588831.641,0.173,0.000,0.413,0,1,fp
k3,-0.122,"[-0.424, 0.181]",0.302,-0.803,0.425,73,0.800,442588831.641,0.173,0.000,-0.122,0,0,fp
k4,0.679,"[0.32, 1.039]",0.360,3.771,0.000,73,0.800,442588831.641,0.173,0.000,0.679,0,1,fp
k5,0.193,"[-0.112, 0.499]",0.306,1.262,0.211,73,0.800,442588831.641,0.173,0.000,0.193,0,0,fp
vot,0.140,,,,,73,0.800,442588831.641,0.173,0.167,-0.027,0,0,fn
tt,-0.264,"[-0.337, -0.191]",0.073,-7.241,0.000,73,0.900,269385099.914,0.149,-1.000,0.736,0,0,fn
c,-1.972,"[-2.496, -1.448]",0.524,-7.509,0.000,73,0.900,269385099.914,0.149,-6.000,4.028,0,0,fn
s,-1.140,"[-1.459, -0.822]",0.319,-7.138,0.000,73,0.900,269385099.914,0.149,-3.000,1.860,0,0,fn
k0,0.018,"[-0.317, 0.354]",0.336,0.108,0.914,73,0.900,269385099.914,0.149,0.000,0.018,0,0,fp
k1,0.181,"[-0.076, 0.438]",0.257,1.406,0.164,73,0.900,269385099.914,0.149,0.000,0.181,0,0,fp
k2,0.126,"[-0.209, 0.461]",0.335,0.748,0.457,73,0.900,269385099.914,0.149,0.000,0.126,0,0,fp
k3,0.044,"[-0.258, 0.346]",0.302,0.289,0.774,73,0.900,269385099.914,0.149,0.000,0.044,0,0,fp
k4,0.488,"[0.137, 0.838]",0.351,2.776,0.007,73,0.900,269385099.914,0.149,0.000,0.488,0,1,fp
k5,0.178,"[-0.126, 0.482]",0.304,1.166,0.248,73,0.900,269385099.914,0.149,0.000,0.178,0,0,fp
vot,0.134,,,,,73,0.900,269385099.914,0.149,0.167,-0.033,0,0,fn
tt,-1.141,"[-1.644, -0.638]",0.503,-4.526,0.000,73,1.100,163036984.853,0.145,-1.000,-0.141,0,0,fn
c,-6.247,"[-8.933, -3.561]",2.686,-4.642,0.000,73,1.100,163036984.853,0.145,-6.000,-0.247,0,0,fn
s,-3.073,"[-4.424, -1.723]",1.351,-4.542,0.000,73,1.100,163036984.853,0.145,-3.000,-0.073,0,0,fn
k0,0.217,"[-0.66, 1.094]",0.877,0.493,0.623,73,1.100,163036984.853,0.145,0.000,0.217,0,0,fp
k1,-0.070,"[-0.694, 0.553]",0.624,-0.225,0.823,73,1.100,163036984.853,0.145,0.000,-0.070,0,0,fp
k2,-0.100,"[-0.841, 0.642]",0.742,-0.268,0.789,73,1.100,163036984.853,0.145,0.000,-0.100,0,0,fp
k3,-0.040,"[-0.711, 0.63]",0.670,-0.120,0.905,73,1.100,163036984.853,0.145,0.000,-0.040,0,0,fp
k4,-0.147,"[-0.989, 0.694]",0.841,-0.350,0.728,73,1.100,163036984.853,0.145,0.000,-0.147,0,0,fp
k5,-0.071,"[-0.855, 0.712]",0.784,-0.182,0.856,73,1.100,163036984.853,0.145,0.000,-0.071,0,0,fp
vot,0.183,,,,,73,1.100,163036984.853,0.145,0.167,0.016,0,0,fn
tt,-1.221,"[-1.915, -0.527]",0.694,-3.513,0.001,73,1.200,319730219.250,0.220,-1.000,-0.221,0,0,fn
c,-5.455,"[-8.474, -2.436]",3.019,-3.606,0.001,73,1.200,319730219.250,0.220,-6.000,0.545,0,0,fn
s,-2.675,"[-4.243, -1.106]",1.569,-3.403,0.001,73,1.200,319730219.250,0.220,-3.000,0.325,0,0,fn
k0,-0.361,"[-1.422, 0.7]",1.061,-0.679,0.499,73,1.200,319730219.250,0.220,0.000,-0.361,0,0,fp
k1,-0.611,"[-1.612, 0.39]",1.001,-1.218,0.228,73,1.200,319730219.250,0.220,0.000,-0.611,0,0,fp
k2,-0.119,"[-1.207, 0.969]",1.088,-0.218,0.828,73,1.200,319730219.250,0.220,0.000,-0.119,0,0,fp
k3,0.149,"[-0.875, 1.172]",1.023,0.290,0.773,73,1.200,319730219.250,0.220,0.000,0.149,0,0,fp
k4,-0.468,"[-1.668, 0.732]",1.200,-0.779,0.439,73,1.200,319730219.250,0.220,0.000,-0.468,0,0,fp
k5,0.042,"[-1.054, 1.138]",1.096,0.076,0.939,73,1.200,319730219.250,0.220,0.000,0.042,0,0,fp
vot,0.224,,,,,73,1.200,319730219.250,0.220,0.167,0.057,0,0,fn
