stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,12.877,2.023,0.000,76,0,9,2166026773.004,793473603.325
refined,28.989,2.023,0.000,76,0,9,2166026773.004,442588831.643
