stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,131.849,2.023,0.000,76,0,9,3741697938.007,199972906.620
refined,163.406,2.023,0.000,76,0,9,3741697938.007,163036984.852
