stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,18.416,1.727,0.000,0,9,3129605355.328,900909178.331,76
refined,34.143,1.727,0.000,0,9,3129605355.328,560215277.765,76
