attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.685,"[-0.894, -0.475]",0.210,-5.443,0.000,42,0.150,170467866.874,0.133,-1.000,0.315,0,0,fn
c,-4.307,"[-5.568, -3.045]",1.262,-5.694,0.000,42,0.150,170467866.874,0.133,-6.000,1.693,0,0,fn
s,-2.054,"[-2.724, -1.384]",0.670,-5.113,0.000,42,0.150,170467866.874,0.133,-3.000,0.946,0,0,fn
k0,-0.441,"[-0.805, -0.077]",0.364,-2.021,0.047,42,0.150,170467866.874,0.133,0.000,-0.441,0,1,fp
k1,0.455,"[-0.01, 0.921]",0.465,1.632,0.107,42,0.150,170467866.874,0.133,0.000,0.455,0,0,fp
k2,-0.011,"[-0.313, 0.29]",0.302,-0.061,0.951,42,0.150,170467866.874,0.133,0.000,-0.011,0,0,fp
k3,-0.433,"[-0.866, 0.0]",0.433,-1.667,0.100,42,0.150,170467866.874,0.133,0.000,-0.433,0,0,fp
k4,0.305,"[-0.123, 0.732]",0.427,1.189,0.239,42,0.150,170467866.874,0.133,0.000,0.305,0,0,fp
k5,-0.026,"[-0.353, 0.3]",0.327,-0.135,0.893,42,0.150,170467866.874,0.133,0.000,-0.026,0,0,fp
vot,0.159,,,,,42,0.150,170467866.874,0.133,0.167,-0.008,0,0,fn
tt,-1.417,"[-2.374, -0.461]",0.956,-2.472,0.016,42,0.200,349456048.283,0.190,-1.000,-0.417,0,0,fn
c,-8.526,"[-13.952, -3.101]",5.425,-2.621,0.011,42,0.200,349456048.283,0.190,-6.000,-2.526,0,0,fn
s,-3.961,"[-6.632, -1.29]",2.671,-2.474,0.016,42,0.200,349456048.283,0.190,-3.000,-0.961,0,0,fn
k0,-0.117,"[-0.946, 0.712]",0.829,-0.236,0.814,42,0.200,349456048.283,0.190,0.000,-0.117,0,0,fp
k1,0.713,"[-0.675, 2.1]",1.387,0.857,0.395,42,0.200,349456048.283,0.190,0.000,0.713,0,0,fp
k2,0.174,"[-0.548, 0.896]",0.722,0.402,0.689,42,0.200,349456048.283,0.190,0.000,0.174,0,0,fp
k3,-0.838,"[-2.079, 0.403]",1.241,-1.126,0.264,42,0.200,349456048.283,0.190,0.000,-0.838,0,0,fp
k4,-0.268,"[-1.441, 0.904]",1.173,-0.382,0.704,42,0.200,349456048.283,0.190,0.000,-0.268,0,0,fp
k5,0.092,"[-0.69, 0.873]",0.781,0.196,0.845,42,0.200,349456048.283,0.190,0.000,0.092,0,0,fp
vot,0.166,,,,,42,0.200,349456048.283,0.190,0.167,-0.000,0,0,fn
tt,-0.903,"[-1.529, -0.277]",0.626,-2.406,0.019,42,0.250,560215277.764,0.235,-1.000,0.097,0,0,fn
c,-5.143,"[-8.76, -1.527]",3.616,-2.372,0.021,42,0.250,560215277.764,0.235,-6.000,0.857,0,0,fn
s,-2.420,"[-4.151, -0.689]",1.731,-2.332,0.023,42,0.250,560215277.764,0.235,-3.000,0.580,0,0,fn
k0,-0.279,"[-0.997, 0.439]",0.718,-0.647,0.520,42,0.250,560215277.764,0.235,0.000,-0.279,0,0,fp
k1,-0.501,"[-1.534, 0.532]",1.033,-0.809,0.421,42,0.250,560215277.764,0.235,0.000,-0.501,0,0,fp
k2,-0.192,"[-0.826, 0.442]",0.634,-0.506,0.615,42,0.250,560215277.764,0.235,0.000,-0.192,0,0,fp
k3,0.976,"[-0.114, 2.065]",1.089,1.494,0.140,42,0.250,560215277.764,0.235,0.000,0.976,0,0,fp
k4,-0.139,"[-1.019, 0.741]",0.880,-0.264,0.793,42,0.250,560215277.764,0.235,0.000,-0.139,0,0,fp
k5,0.641,"[-0.199, 1.482]",0.840,1.273,0.207,42,0.250,560215277.764,0.235,0.000,0.641,0,0,fp
vot,0.176,,,,,42,0.250,560215277.764,0.235,0.167,0.009,0,0,fn
