stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.565,"[-2.822, -0.308]",1.257,-2.486,0.015
norefined,c,-6.913,"[-12.373, -1.453]",5.460,-2.527,0.014
norefined,s,-4.078,"[-7.336, -0.821]",3.257,-2.499,0.015
norefined,k0,-0.053,"[-1.192, 1.086]",1.139,-0.093,0.926
norefined,k1,0.017,"[-1.307, 1.34]",1.324,0.025,0.980
norefined,k2,0.753,"[-0.244, 1.749]",0.997,1.507,0.136
norefined,k3,0.215,"[-0.582, 1.013]",0.798,0.539,0.591
norefined,k4,-0.637,"[-2.028, 0.754]",1.391,-0.914,0.364
norefined,k5,0.347,"[-1.58, 2.274]",1.927,0.360,0.720
refined,tt,-1.041,"[-1.615, -0.466]",0.575,-3.615,0.001
refined,c,-5.778,"[-8.76, -2.796]",2.982,-3.868,0.000
refined,s,-3.159,"[-4.726, -1.591]",1.568,-4.022,0.000
refined,k0,-0.363,"[-1.083, 0.356]",0.719,-1.008,0.317
refined,k1,0.154,"[-0.784, 1.092]",0.938,0.328,0.744
refined,k2,-0.146,"[-0.926, 0.633]",0.779,-0.375,0.709
refined,k3,-0.251,"[-0.84, 0.338]",0.589,-0.851,0.398
refined,k4,0.132,"[-0.946, 1.209]",1.078,0.244,0.808
refined,k5,0.261,"[-0.873, 1.396]",1.134,0.460,0.647
