stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,39.166,1.727,0.000,0,9,3647571744.866,582573013.728,76
refined,70.676,1.727,0.000,0,9,3647571744.866,347593831.261,76
