stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,81.985,1.727,0.000,0,9,3538699418.970,294575719.264,76
refined,214.655,1.727,0.000,0,9,3538699418.970,118612088.409,76
