stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.360,"[-3.107, 0.387]",1.747,-1.323,0.196
norefined,c,-7.600,"[-17.955, 2.755]",10.355,-1.247,0.222
norefined,s,-2.664,"[-5.768, 0.441]",3.104,-1.458,0.156
norefined,k0,1.392,"[-1.417, 4.201]",2.809,0.842,0.407
norefined,k1,0.700,"[-1.373, 2.773]",2.073,0.574,0.571
norefined,k2,-0.251,"[-3.156, 2.655]",2.906,-0.147,0.884
norefined,k3,-1.889,"[-5.411, 1.633]",3.522,-0.911,0.370
norefined,k4,-1.326,"[-4.017, 1.364]",2.690,-0.837,0.409
norefined,k5,-0.629,"[-2.507, 1.25]",1.879,-0.568,0.574
refined,tt,-1.360,"[-3.107, 0.387]",1.747,-1.323,0.196
refined,c,-7.600,"[-17.955, 2.755]",10.355,-1.247,0.222
refined,s,-2.664,"[-5.768, 0.441]",3.104,-1.458,0.156
refined,k0,1.392,"[-1.417, 4.201]",2.809,0.842,0.407
refined,k1,0.700,"[-1.373, 2.773]",2.073,0.574,0.571
refined,k2,-0.251,"[-3.156, 2.655]",2.906,-0.147,0.884
refined,k3,-1.889,"[-5.411, 1.633]",3.522,-0.911,0.370
refined,k4,-1.326,"[-4.017, 1.364]",2.690,-0.837,0.409
refined,k5,-0.629,"[-2.507, 1.25]",1.879,-0.568,0.574
