stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,20.229,1.857,0.000,0,9,1511332033.874,207659704.890,38
refined,20.229,1.857,0.000,0,9,1511332033.874,207659704.890,38
