stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,55.200,2.023,0.000,76,0,9,2547116473.843,302689772.937
refined,75.466,2.023,0.000,76,0,9,2547116473.843,228704056.149
