stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,152.847,2.023,0.000,76,0,9,3720514253.981,172792351.772
refined,184.136,2.023,0.000,76,0,9,3720514253.981,144572305.639
