stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,18.053,2.023,0.000,76,0,9,2572226408.467,751013772.330
refined,18.053,2.023,0.000,76,0,9,2572226408.467,751013772.330
