stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,69.488,2.023,0.000,76,0,9,4357943483.058,421699971.568
refined,82.359,2.023,0.000,76,0,9,4357943483.058,361262317.759
