stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.759,-7.626,-2.655,-0.828,-1.317,0.437,1.949,0.088,0.108,500337640.982,0.362
norefined,2,-2.343,-7.730,-2.829,-0.850,-1.359,0.295,1.848,0.033,0.086,350844238.383,0.303
norefined,3,-1.926,-7.803,-3.037,-0.845,-1.356,0.170,1.759,-0.026,0.094,273670743.930,0.247
norefined,4,-1.559,-7.830,-3.284,-0.797,-1.275,0.044,1.642,-0.149,0.106,229740827.993,0.199
norefined,5,-1.220,-7.801,-3.554,-0.719,-1.148,-0.018,1.497,-0.267,0.079,193245810.995,0.156
norefined,6,-1.244,-7.714,-3.820,-0.683,-1.038,0.015,1.152,-0.408,-0.052,177288328.993,0.161
norefined,7,-1.616,-7.668,-3.824,-0.701,-0.933,0.102,0.855,-0.373,-0.096,187407843.313,0.211
norefined,8,-1.190,-7.669,-3.990,-0.570,-0.797,0.069,0.819,-0.435,-0.093,176619388.728,0.155
norefined,9,-1.643,-7.651,-3.880,-0.674,-0.837,0.108,0.716,-0.344,-0.098,184396924.581,0.215
norefined,10,-1.212,-7.655,-4.036,-0.542,-0.707,0.073,0.690,-0.407,-0.099,172792351.774,0.158
refined,11,-1.212,-7.655,-4.036,-0.542,-0.707,0.073,0.690,-0.407,-0.099,172792351.774,0.158
refined,12,-1.456,-7.203,-3.510,-0.417,0.424,0.020,-0.628,-0.754,-0.497,145990900.109,0.202
refined,13,-1.519,-7.594,-3.719,-0.307,0.403,0.016,-0.579,-0.677,-0.549,144589518.319,0.200
refined,14,-1.542,-7.712,-3.754,-0.316,0.435,0.028,-0.589,-0.691,-0.562,144573165.320,0.200
refined,15,-1.544,-7.729,-3.762,-0.317,0.440,0.028,-0.592,-0.690,-0.568,144572364.258,0.200
refined,16,-1.546,-7.738,-3.765,-0.318,0.442,0.028,-0.593,-0.691,-0.569,144572309.946,0.200
refined,17,-1.546,-7.740,-3.766,-0.318,0.443,0.028,-0.594,-0.691,-0.569,144572305.968,0.200
refined,18,-1.546,-7.740,-3.766,-0.318,0.443,0.028,-0.594,-0.691,-0.570,144572305.666,0.200
refined,19,-1.546,-7.740,-3.766,-0.318,0.443,0.028,-0.594,-0.691,-0.570,144572305.643,0.200
refined,20,-1.546,-7.741,-3.766,-0.318,0.443,0.028,-0.594,-0.691,-0.570,144572305.641,0.200
