stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.244,-5.052,-3.601,-0.654,-0.249,-1.347,1.045,0.247,0.920,1706572206.617,0.048
norefined,2,-0.697,-5.092,-3.544,-0.707,-0.340,-1.383,0.916,0.192,0.836,911671159.057,0.137
norefined,3,-1.154,-5.108,-3.441,-0.758,-0.420,-1.407,0.812,0.140,0.750,546929512.283,0.226
norefined,4,-1.355,-5.285,-3.216,-0.817,-0.589,-1.367,0.582,0.036,0.576,518265750.921,0.256
norefined,5,-0.893,-5.402,-3.270,-0.785,-0.625,-1.308,0.504,0.108,0.527,533436221.920,0.165
norefined,6,-1.353,-5.412,-3.127,-0.804,-0.666,-1.316,0.431,0.028,0.469,487104974.075,0.250
norefined,7,-0.886,-5.521,-3.188,-0.766,-0.685,-1.257,0.367,0.098,0.431,502867292.524,0.160
norefined,8,-1.351,-5.526,-3.045,-0.777,-0.714,-1.262,0.304,0.019,0.385,464661008.477,0.244
norefined,9,-0.881,-5.627,-3.113,-0.736,-0.723,-1.203,0.249,0.088,0.352,480834315.564,0.157
norefined,10,-1.350,-5.626,-2.974,-0.741,-0.744,-1.205,0.193,0.011,0.315,447675395.971,0.240
refined,11,-1.350,-5.626,-2.974,-0.741,-0.744,-1.205,0.193,0.011,0.315,447675395.971,0.240
refined,12,-0.901,-5.209,-2.043,-0.360,-0.445,0.020,-0.506,-0.094,-0.197,339423827.924,0.173
refined,13,-1.149,-6.419,-2.635,-0.484,-0.483,-0.247,-0.654,-0.260,-0.157,332825210.780,0.179
refined,14,-1.079,-6.001,-2.493,-0.425,-0.484,-0.215,-0.583,-0.233,-0.126,332534024.713,0.180
refined,15,-1.109,-6.172,-2.563,-0.451,-0.493,-0.230,-0.605,-0.253,-0.126,332495092.594,0.180
refined,16,-1.097,-6.107,-2.536,-0.441,-0.490,-0.223,-0.597,-0.245,-0.125,332489786.289,0.180
refined,17,-1.102,-6.133,-2.547,-0.445,-0.491,-0.226,-0.600,-0.248,-0.126,332488902.905,0.180
refined,18,-1.100,-6.123,-2.542,-0.443,-0.491,-0.225,-0.599,-0.247,-0.125,332488765.624,0.180
refined,19,-1.101,-6.127,-2.544,-0.444,-0.491,-0.225,-0.600,-0.248,-0.125,332488743.654,0.180
refined,20,-1.100,-6.125,-2.543,-0.444,-0.491,-0.225,-0.599,-0.248,-0.125,332488740.177,0.180
