stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.525,"[-2.325, -0.725]",0.800,-3.180,0.002
norefined,c,-6.979,"[-10.757, -3.202]",3.778,-3.081,0.003
norefined,s,-3.831,"[-5.674, -1.988]",1.843,-3.468,0.001
norefined,k0,0.330,"[-0.363, 1.023]",0.693,0.795,0.430
norefined,k1,-0.745,"[-1.708, 0.218]",0.963,-1.290,0.201
norefined,k2,-0.442,"[-1.314, 0.429]",0.871,-0.846,0.400
norefined,k3,-0.662,"[-1.27, -0.054]",0.608,-1.815,0.074
norefined,k4,-0.919,"[-2.181, 0.342]",1.261,-1.216,0.228
norefined,k5,0.815,"[-0.201, 1.83]",1.016,1.338,0.186
refined,tt,-0.721,"[-0.994, -0.448]",0.273,-4.408,0.000
refined,c,-4.853,"[-6.56, -3.146]",1.707,-4.742,0.000
refined,s,-2.257,"[-3.082, -1.431]",0.825,-4.560,0.000
refined,k0,-0.242,"[-0.624, 0.14]",0.382,-1.056,0.295
refined,k1,-0.554,"[-1.078, -0.031]",0.524,-1.766,0.082
refined,k2,-0.366,"[-0.845, 0.113]",0.479,-1.275,0.207
refined,k3,0.040,"[-0.302, 0.383]",0.342,0.196,0.846
refined,k4,0.060,"[-0.495, 0.615]",0.555,0.181,0.857
refined,k5,0.353,"[-0.083, 0.788]",0.435,1.351,0.181
