stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,23.423,1.727,0.000,0,9,3043241005.281,733943303.925,76
refined,26.867,1.727,0.000,0,9,3043241005.281,660277217.979,76
