stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.215,"[-1.917, -0.513]",0.702,-2.886,0.005
norefined,c,-6.987,"[-10.717, -3.257]",3.730,-3.125,0.003
norefined,s,-3.894,"[-5.899, -1.89]",2.005,-3.240,0.002
norefined,k0,0.598,"[-0.254, 1.45]",0.852,1.170,0.246
norefined,k1,-0.385,"[-1.395, 0.624]",1.010,-0.637,0.527
norefined,k2,-0.070,"[-0.869, 0.729]",0.799,-0.146,0.884
norefined,k3,-0.762,"[-1.563, 0.039]",0.801,-1.586,0.118
norefined,k4,-1.372,"[-2.692, -0.052]",1.320,-1.734,0.087
norefined,k5,0.687,"[-0.363, 1.737]",1.050,1.091,0.279
refined,tt,-0.808,"[-1.165, -0.45]",0.357,-3.769,0.000
refined,c,-4.277,"[-6.055, -2.498]",1.778,-4.011,0.000
refined,s,-2.178,"[-3.079, -1.277]",0.901,-4.033,0.000
refined,k0,-0.123,"[-0.527, 0.281]",0.404,-0.509,0.612
refined,k1,0.174,"[-0.378, 0.726]",0.552,0.526,0.601
refined,k2,0.003,"[-0.521, 0.527]",0.524,0.009,0.993
refined,k3,-0.244,"[-0.627, 0.14]",0.383,-1.060,0.293
refined,k4,-0.662,"[-1.379, 0.055]",0.717,-1.541,0.128
refined,k5,0.352,"[-0.161, 0.864]",0.513,1.145,0.256
