stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,70.928,2.023,0.000,0,9,3063262491.647,290973035.547,76
refined,189.094,2.023,0.000,0,9,3063262491.647,116029444.805,76
