stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,62.803,2.023,0.000,0,9,2857218655.592,302792944.935,76
refined,167.370,2.023,0.000,0,9,2857218655.592,121674267.927,76
