stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,66.509,2.023,0.000,76,0,9,4197246022.794,422508986.021
refined,79.298,2.023,0.000,76,0,9,4197246022.794,360218924.041
