attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.533,"[-0.993, -0.073]",0.460,-2.313,0.024,75,0.800,921378133.447,0.244,-1.000,0.467,0,0,fn
c,-3.423,"[-6.091, -0.755]",2.668,-2.561,0.013,75,0.800,921378133.447,0.244,-6.000,2.577,0,0,fn
s,-1.664,"[-3.115, -0.212]",1.451,-2.288,0.025,75,0.800,921378133.447,0.244,-3.000,1.336,0,0,fn
k0,0.109,"[-0.797, 1.014]",0.905,0.239,0.812,75,0.800,921378133.447,0.244,0.000,0.109,0,0,fp
k1,-0.388,"[-1.167, 0.391]",0.779,-0.995,0.323,75,0.800,921378133.447,0.244,0.000,-0.388,0,0,fp
k2,-0.015,"[-0.939, 0.91]",0.924,-0.032,0.975,75,0.800,921378133.447,0.244,0.000,-0.015,0,0,fp
k3,-0.170,"[-1.325, 0.986]",1.155,-0.293,0.770,75,0.800,921378133.447,0.244,0.000,-0.170,0,0,fp
k4,0.212,"[-1.026, 1.45]",1.238,0.342,0.734,75,0.800,921378133.447,0.244,0.000,0.212,0,0,fp
k5,0.441,"[-0.478, 1.361]",0.920,0.958,0.342,75,0.800,921378133.447,0.244,0.000,0.441,0,0,fp
vot,0.156,,,,,75,0.800,921378133.447,0.244,0.167,-0.011,0,0,fn
tt,-1.047,"[-1.649, -0.445]",0.602,-3.474,0.001,75,0.900,205275888.028,0.131,-1.000,-0.047,0,0,fn
c,-6.330,"[-9.861, -2.799]",3.531,-3.578,0.001,75,0.900,205275888.028,0.131,-6.000,-0.330,0,0,fn
s,-3.075,"[-4.879, -1.27]",1.804,-3.401,0.001,75,0.900,205275888.028,0.131,-3.000,-0.075,0,0,fn
k0,0.093,"[-0.613, 0.799]",0.706,0.263,0.793,75,0.900,205275888.028,0.131,0.000,0.093,0,0,fp
k1,0.184,"[-0.403, 0.771]",0.587,0.626,0.533,75,0.900,205275888.028,0.131,0.000,0.184,0,0,fp
k2,-0.134,"[-0.891, 0.623]",0.757,-0.352,0.726,75,0.900,205275888.028,0.131,0.000,-0.134,0,0,fp
k3,-0.238,"[-1.075, 0.599]",0.837,-0.567,0.572,75,0.900,205275888.028,0.131,0.000,-0.238,0,0,fp
k4,0.521,"[-0.486, 1.528]",1.007,1.032,0.306,75,0.900,205275888.028,0.131,0.000,0.521,0,0,fp
k5,-0.137,"[-0.893, 0.619]",0.756,-0.361,0.719,75,0.900,205275888.028,0.131,0.000,-0.137,0,0,fp
vot,0.165,,,,,75,0.900,205275888.028,0.131,0.167,-0.001,0,0,fn
tt,-1.044,"[-1.471, -0.617]",0.427,-4.881,0.000,75,1.100,188580847.274,0.156,-1.000,-0.044,0,0,fn
c,-5.787,"[-8.045, -3.529]",2.258,-5.115,0.000,75,1.100,188580847.274,0.156,-6.000,0.213,0,0,fn
s,-2.811,"[-4.011, -1.611]",1.200,-4.675,0.000,75,1.100,188580847.274,0.156,-3.000,0.189,0,0,fn
k0,0.132,"[-0.492, 0.756]",0.624,0.422,0.674,75,1.100,188580847.274,0.156,0.000,0.132,0,0,fp
k1,-0.074,"[-0.565, 0.417]",0.491,-0.301,0.764,75,1.100,188580847.274,0.156,0.000,-0.074,0,0,fp
k2,0.044,"[-0.597, 0.684]",0.640,0.136,0.892,75,1.100,188580847.274,0.156,0.000,0.044,0,0,fp
k3,-0.187,"[-0.878, 0.504]",0.691,-0.539,0.591,75,1.100,188580847.274,0.156,0.000,-0.187,0,0,fp
k4,-0.495,"[-1.247, 0.257]",0.752,-1.313,0.194,75,1.100,188580847.274,0.156,0.000,-0.495,0,0,fp
k5,0.395,"[-0.249, 1.04]",0.644,1.225,0.225,75,1.100,188580847.274,0.156,0.000,0.395,0,0,fp
vot,0.180,,,,,75,1.100,188580847.274,0.156,0.167,0.014,0,0,fn
tt,-1.128,"[-1.745, -0.51]",0.617,-3.646,0.001,75,1.200,360218924.044,0.231,-1.000,-0.128,0,0,fn
c,-5.563,"[-8.584, -2.542]",3.021,-3.676,0.000,75,1.200,360218924.044,0.231,-6.000,0.437,0,0,fn
s,-2.950,"[-4.644, -1.256]",1.694,-3.476,0.001,75,1.200,360218924.044,0.231,-3.000,0.050,0,0,fn
k0,-0.030,"[-0.887, 0.826]",0.857,-0.071,0.944,75,1.200,360218924.044,0.231,0.000,-0.030,0,0,fp
k1,-0.172,"[-0.828, 0.483]",0.655,-0.525,0.601,75,1.200,360218924.044,0.231,0.000,-0.172,0,0,fp
k2,-0.022,"[-0.952, 0.909]",0.930,-0.047,0.963,75,1.200,360218924.044,0.231,0.000,-0.022,0,0,fp
k3,0.227,"[-0.728, 1.181]",0.955,0.474,0.637,75,1.200,360218924.044,0.231,0.000,0.227,0,0,fp
k4,-0.198,"[-1.142, 0.746]",0.944,-0.419,0.677,75,1.200,360218924.044,0.231,0.000,-0.198,0,0,fp
k5,0.045,"[-0.831, 0.921]",0.876,0.103,0.918,75,1.200,360218924.044,0.231,0.000,0.045,0,0,fp
vot,0.203,,,,,75,1.200,360218924.044,0.231,0.167,0.036,0,0,fn
