stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.033,"[-1.699, -0.367]",0.666,-3.097,0.003
norefined,c,-7.207,"[-11.431, -2.983]",4.224,-3.406,0.001
norefined,s,-3.633,"[-5.877, -1.388]",2.244,-3.231,0.002
norefined,k0,0.515,"[-0.46, 1.49]",0.975,1.054,0.296
norefined,k1,0.424,"[-0.366, 1.213]",0.789,1.071,0.288
norefined,k2,-1.125,"[-2.316, 0.066]",1.191,-1.886,0.064
norefined,k3,-0.413,"[-1.395, 0.569]",0.982,-0.839,0.404
norefined,k4,0.480,"[-0.741, 1.701]",1.221,0.785,0.435
norefined,k5,0.239,"[-0.753, 1.23]",0.992,0.480,0.633
refined,tt,-1.047,"[-1.649, -0.445]",0.602,-3.474,0.001
refined,c,-6.330,"[-9.861, -2.799]",3.531,-3.578,0.001
refined,s,-3.075,"[-4.879, -1.27]",1.804,-3.401,0.001
refined,k0,0.093,"[-0.613, 0.799]",0.706,0.263,0.793
refined,k1,0.184,"[-0.403, 0.771]",0.587,0.626,0.533
refined,k2,-0.134,"[-0.891, 0.623]",0.757,-0.352,0.726
refined,k3,-0.238,"[-1.075, 0.599]",0.837,-0.567,0.572
refined,k4,0.521,"[-0.486, 1.528]",1.007,1.032,0.306
refined,k5,-0.137,"[-0.893, 0.619]",0.756,-0.361,0.719
