stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.892,"[-1.465, -0.319]",0.573,-3.106,0.003
norefined,c,-4.818,"[-7.593, -2.042]",2.776,-3.465,0.001
norefined,s,-3.414,"[-5.61, -1.218]",2.196,-3.104,0.003
norefined,k0,-1.409,"[-2.581, -0.237]",1.172,-2.400,0.019
norefined,k1,-1.141,"[-2.493, 0.211]",1.352,-1.684,0.097
norefined,k2,-0.609,"[-1.398, 0.18]",0.789,-1.540,0.128
norefined,k3,0.395,"[-0.412, 1.202]",0.807,0.978,0.332
norefined,k4,0.948,"[-0.181, 2.076]",1.128,1.676,0.098
norefined,k5,-0.415,"[-1.337, 0.508]",0.922,-0.897,0.373
refined,tt,-1.001,"[-1.48, -0.523]",0.479,-4.174,0.000
refined,c,-5.732,"[-8.302, -3.163]",2.570,-4.453,0.000
refined,s,-3.155,"[-4.782, -1.527]",1.627,-3.870,0.000
refined,k0,-0.392,"[-0.996, 0.213]",0.604,-1.294,0.200
refined,k1,-0.253,"[-1.147, 0.641]",0.894,-0.564,0.575
refined,k2,-0.219,"[-0.789, 0.35]",0.569,-0.769,0.444
refined,k3,-0.122,"[-0.694, 0.45]",0.572,-0.424,0.673
refined,k4,0.556,"[-0.229, 1.342]",0.786,1.414,0.162
refined,k5,0.307,"[-0.523, 1.136]",0.830,0.737,0.464
