attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.108,"[-1.577, -0.639]",0.469,-4.714,0.000,61,0.150,88130778.645,0.095,-1.000,-0.108,0,0,fn
c,-6.509,"[-9.233, -3.785]",2.724,-4.770,0.000,61,0.150,88130778.645,0.095,-6.000,-0.509,0,0,fn
s,-2.950,"[-4.277, -1.623]",1.327,-4.438,0.000,61,0.150,88130778.645,0.095,-3.000,0.050,0,0,fn
k0,0.255,"[-0.304, 0.815]",0.559,0.910,0.366,61,0.150,88130778.645,0.095,0.000,0.255,0,0,fp
k1,0.757,"[-0.072, 1.586]",0.829,1.823,0.073,61,0.150,88130778.645,0.095,0.000,0.757,0,1,fp
k2,0.446,"[-0.091, 0.983]",0.537,1.657,0.102,61,0.150,88130778.645,0.095,0.000,0.446,0,0,fp
k3,-0.169,"[-0.657, 0.319]",0.488,-0.692,0.491,61,0.150,88130778.645,0.095,0.000,-0.169,0,0,fp
k4,0.037,"[-0.642, 0.715]",0.679,0.108,0.914,61,0.150,88130778.645,0.095,0.000,0.037,0,0,fp
k5,0.131,"[-0.609, 0.872]",0.740,0.355,0.724,61,0.150,88130778.645,0.095,0.000,0.131,0,0,fp
vot,0.170,,,,,61,0.150,88130778.645,0.095,0.167,0.004,0,0,fn
tt,-1.001,"[-1.48, -0.523]",0.479,-4.174,0.000,61,0.200,124775750.770,0.111,-1.000,-0.001,0,0,fn
c,-5.732,"[-8.302, -3.163]",2.570,-4.453,0.000,61,0.200,124775750.770,0.111,-6.000,0.268,0,0,fn
s,-3.155,"[-4.782, -1.527]",1.627,-3.870,0.000,61,0.200,124775750.770,0.111,-3.000,-0.155,0,0,fn
k0,-0.392,"[-0.996, 0.213]",0.604,-1.294,0.200,61,0.200,124775750.770,0.111,0.000,-0.392,0,0,fp
k1,-0.253,"[-1.147, 0.641]",0.894,-0.564,0.575,61,0.200,124775750.770,0.111,0.000,-0.253,0,0,fp
k2,-0.219,"[-0.789, 0.35]",0.569,-0.769,0.444,61,0.200,124775750.770,0.111,0.000,-0.219,0,0,fp
k3,-0.122,"[-0.694, 0.45]",0.572,-0.424,0.673,61,0.200,124775750.770,0.111,0.000,-0.122,0,0,fp
k4,0.556,"[-0.229, 1.342]",0.786,1.414,0.162,61,0.200,124775750.770,0.111,0.000,0.556,0,0,fp
k5,0.307,"[-0.523, 1.136]",0.830,0.737,0.464,61,0.200,124775750.770,0.111,0.000,0.307,0,0,fp
vot,0.175,,,,,61,0.200,124775750.770,0.111,0.167,0.008,0,0,fn
tt,-0.902,"[-1.232, -0.572]",0.330,-5.450,0.000,61,0.250,93527384.377,0.100,-1.000,0.098,0,0,fn
c,-6.169,"[-8.416, -3.922]",2.247,-5.480,0.000,61,0.250,93527384.377,0.100,-6.000,-0.169,0,0,fn
s,-2.530,"[-3.496, -1.563]",0.966,-5.225,0.000,61,0.250,93527384.377,0.100,-3.000,0.470,0,0,fn
k0,0.126,"[-0.419, 0.672]",0.545,0.462,0.645,61,0.250,93527384.377,0.100,0.000,0.126,0,0,fp
k1,0.588,"[-0.249, 1.425]",0.837,1.403,0.165,61,0.250,93527384.377,0.100,0.000,0.588,0,0,fp
k2,-0.144,"[-0.601, 0.314]",0.458,-0.626,0.534,61,0.250,93527384.377,0.100,0.000,-0.144,0,0,fp
k3,-0.196,"[-0.792, 0.401]",0.597,-0.655,0.515,61,0.250,93527384.377,0.100,0.000,-0.196,0,0,fp
k4,-0.263,"[-1.013, 0.486]",0.750,-0.701,0.486,61,0.250,93527384.377,0.100,0.000,-0.263,0,0,fp
k5,-0.779,"[-1.479, -0.079]",0.700,-2.221,0.030,61,0.250,93527384.377,0.100,0.000,-0.779,0,1,fp
vot,0.146,,,,,61,0.250,93527384.377,0.100,0.167,-0.020,0,0,fn
