stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,113.319,2.023,0.000,76,0,9,3385203120.336,208679894.939
refined,278.505,2.023,0.000,76,0,9,3385203120.336,88130778.645
