stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.799,-4.108,-3.146,-1.707,-1.139,-0.556,0.505,0.803,-0.351,1279139772.373,0.681
norefined,2,-2.375,-4.246,-3.306,-1.718,-1.214,-0.568,0.410,0.755,-0.443,961437997.871,0.559
norefined,3,-1.918,-4.364,-3.412,-1.729,-1.225,-0.592,0.347,0.753,-0.551,622962965.645,0.439
norefined,4,-1.447,-4.463,-3.506,-1.718,-1.228,-0.605,0.314,0.758,-0.640,290024030.039,0.324
norefined,5,-0.974,-4.583,-3.561,-1.635,-1.229,-0.596,0.317,0.793,-0.669,250702752.224,0.213
norefined,6,-1.443,-4.602,-3.455,-1.563,-1.157,-0.561,0.364,0.817,-0.602,266893673.063,0.313
norefined,7,-0.967,-4.720,-3.508,-1.489,-1.155,-0.555,0.364,0.852,-0.625,227281851.494,0.205
norefined,8,-1.444,-4.727,-3.415,-1.425,-1.090,-0.522,0.394,0.861,-0.564,248738859.196,0.305
norefined,9,-0.966,-4.842,-3.469,-1.360,-1.086,-0.518,0.390,0.893,-0.587,208679894.939,0.200
norefined,10,-1.447,-4.840,-3.383,-1.301,-1.024,-0.487,0.409,0.891,-0.530,234089979.362,0.299
refined,11,-0.966,-4.842,-3.469,-1.360,-1.086,-0.518,0.390,0.893,-0.587,208679894.939,0.200
refined,12,-0.915,-5.166,-2.681,0.010,0.094,0.015,0.188,-0.001,-0.092,98150929.261,0.177
refined,13,-1.107,-6.391,-3.042,0.152,0.649,0.318,-0.150,0.063,0.172,88568927.188,0.173
refined,14,-1.103,-6.461,-2.947,0.239,0.751,0.438,-0.161,0.043,0.133,88140264.537,0.171
refined,15,-1.110,-6.519,-2.958,0.254,0.758,0.444,-0.170,0.037,0.135,88131192.334,0.170
refined,16,-1.107,-6.504,-2.948,0.254,0.757,0.446,-0.169,0.037,0.131,88130812.370,0.170
refined,17,-1.108,-6.511,-2.951,0.255,0.757,0.446,-0.169,0.037,0.132,88130782.301,0.170
refined,18,-1.108,-6.509,-2.950,0.255,0.757,0.446,-0.169,0.037,0.131,88130779.068,0.170
refined,19,-1.108,-6.509,-2.951,0.255,0.757,0.446,-0.169,0.037,0.132,88130778.690,0.170
refined,20,-1.108,-6.509,-2.950,0.255,0.757,0.446,-0.169,0.037,0.131,88130778.645,0.170
