stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.426,-6.816,-2.106,0.723,1.349,0.194,-1.124,-1.703,-1.780,1642784909.900,-0.062
norefined,2,-0.058,-6.845,-2.094,0.665,1.285,0.137,-1.176,-1.738,-1.802,850973115.188,0.008
norefined,3,-0.545,-6.849,-2.048,0.624,1.227,0.091,-1.236,-1.748,-1.791,500569962.119,0.080
norefined,4,-0.983,-6.812,-2.116,0.521,1.161,-0.035,-1.298,-1.711,-1.666,484909497.043,0.144
norefined,5,-0.623,-6.812,-2.381,0.431,1.056,-0.139,-1.265,-1.652,-1.544,398775376.492,0.091
norefined,6,-1.080,-6.769,-2.419,0.361,1.007,-0.249,-1.295,-1.597,-1.423,420239747.431,0.159
norefined,7,-0.641,-6.788,-2.611,0.296,0.919,-0.285,-1.255,-1.573,-1.349,350082534.072,0.094
norefined,8,-1.117,-6.753,-2.598,0.248,0.880,-0.370,-1.267,-1.521,-1.257,374242280.995,0.165
norefined,9,-0.667,-6.775,-2.771,0.185,0.797,-0.388,-1.224,-1.504,-1.196,313255074.524,0.098
norefined,10,-1.147,-6.742,-2.739,0.144,0.759,-0.463,-1.225,-1.450,-1.117,333637120.762,0.170
refined,11,-0.667,-6.775,-2.771,0.185,0.797,-0.388,-1.224,-1.504,-1.196,313255074.524,0.098
refined,12,-0.915,-3.182,-2.436,-0.042,-1.999,0.904,0.577,0.749,0.520,538798960.842,0.288
refined,13,-0.642,-3.647,-1.910,-0.039,-0.136,0.386,0.044,-0.494,-0.453,111629912.421,0.176
refined,14,-1.065,-5.930,-3.192,0.027,-0.540,0.285,-0.097,-0.504,0.109,65109451.522,0.180
refined,15,-1.170,-6.740,-3.469,-0.011,-0.530,0.305,-0.190,-0.267,0.253,62637747.869,0.174
refined,16,-1.184,-6.878,-3.508,-0.026,-0.539,0.328,-0.230,-0.216,0.250,62550359.762,0.172
refined,17,-1.187,-6.906,-3.517,-0.026,-0.540,0.334,-0.243,-0.205,0.254,62545153.318,0.172
refined,18,-1.187,-6.913,-3.519,-0.027,-0.540,0.335,-0.247,-0.202,0.254,62544812.263,0.172
refined,19,-1.187,-6.915,-3.520,-0.027,-0.540,0.336,-0.248,-0.201,0.254,62544789.815,0.172
refined,20,-1.187,-6.915,-3.520,-0.027,-0.540,0.336,-0.248,-0.201,0.254,62544788.337,0.172
