stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.667,"[-1.119, -0.214]",0.452,-2.472,0.017
norefined,c,-6.775,"[-11.234, -2.316]",4.459,-2.549,0.014
norefined,s,-2.771,"[-4.563, -0.979]",1.792,-2.593,0.013
norefined,k0,0.185,"[-0.846, 1.217]",1.031,0.301,0.765
norefined,k1,0.797,"[-0.733, 2.327]",1.530,0.873,0.387
norefined,k2,-0.388,"[-1.484, 0.708]",1.096,-0.594,0.555
norefined,k3,-1.224,"[-2.582, 0.135]",1.358,-1.511,0.137
norefined,k4,-1.504,"[-3.333, 0.324]",1.828,-1.380,0.174
norefined,k5,-1.196,"[-2.429, 0.037]",1.233,-1.627,0.110
refined,tt,-1.187,"[-1.526, -0.849]",0.338,-5.884,0.000
refined,c,-6.915,"[-8.931, -4.899]",2.016,-5.753,0.000
refined,s,-3.520,"[-4.516, -2.523]",0.996,-5.925,0.000
refined,k0,-0.027,"[-0.492, 0.439]",0.466,-0.096,0.924
refined,k1,-0.540,"[-1.029, -0.052]",0.488,-1.856,0.070
refined,k2,0.336,"[-0.064, 0.736]",0.400,1.407,0.166
refined,k3,-0.248,"[-0.725, 0.229]",0.477,-0.872,0.388
refined,k4,-0.201,"[-0.764, 0.362]",0.563,-0.599,0.552
refined,k5,0.254,"[-0.33, 0.838]",0.584,0.729,0.469
