stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,1.937,2.347,0.159,19,0,9,334391789.346,121880019.934
refined,23.078,2.347,0.000,19,0,9,334391789.346,15360126.894
