stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,33.509,1.765,0.000,57,0,9,2281396564.300,313255074.523
refined,189.206,1.765,0.000,57,0,9,2281396564.300,62544788.337
