stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.914,"[-1.83, 0.002]",0.916,-1.695,0.101
norefined,c,-6.721,"[-12.817, -0.625]",6.096,-1.873,0.071
norefined,s,-2.529,"[-5.407, 0.35]",2.878,-1.493,0.146
norefined,k0,0.289,"[-1.804, 2.383]",2.094,0.235,0.816
norefined,k1,0.971,"[-2.059, 4.001]",3.030,0.545,0.590
norefined,k2,-0.182,"[-1.877, 1.513]",1.695,-0.182,0.857
norefined,k3,-1.295,"[-3.344, 0.754]",2.049,-1.074,0.292
norefined,k4,-1.480,"[-3.657, 0.697]",2.177,-1.155,0.257
norefined,k5,-1.675,"[-3.99, 0.64]",2.315,-1.230,0.229
refined,tt,-0.972,"[-1.413, -0.53]",0.441,-3.741,0.001
refined,c,-5.288,"[-7.526, -3.05]",2.238,-4.015,0.000
refined,s,-3.112,"[-4.522, -1.701]",1.411,-3.748,0.001
refined,k0,0.039,"[-0.723, 0.8]",0.762,0.086,0.932
refined,k1,-0.307,"[-1.114, 0.5]",0.807,-0.647,0.523
refined,k2,0.131,"[-0.407, 0.668]",0.537,0.414,0.682
refined,k3,-0.055,"[-0.615, 0.505]",0.560,-0.168,0.868
refined,k4,-0.215,"[-1.005, 0.576]",0.791,-0.461,0.648
refined,k5,-0.149,"[-1.096, 0.798]",0.947,-0.267,0.792
