attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.828,"[-1.458, -0.197]",0.630,-2.380,0.039,39,0.250,15360126.894,0.089,-1.000,0.172,0,0,fn
c,-3.557,"[-6.574, -0.54]",3.017,-2.137,0.058,39,0.250,15360126.894,0.089,-6.000,2.443,0,0,fn
s,-2.395,"[-4.54, -0.25]",2.145,-2.023,0.071,39,0.250,15360126.894,0.089,-3.000,0.605,0,0,fn
k0,-0.378,"[-1.217, 0.462]",0.839,-0.815,0.434,39,0.250,15360126.894,0.089,0.000,-0.378,0,0,fp
k1,-0.154,"[-1.118, 0.81]",0.964,-0.289,0.779,39,0.250,15360126.894,0.089,0.000,-0.154,0,0,fp
k2,1.081,"[0.156, 2.005]",0.925,2.119,0.060,39,0.250,15360126.894,0.089,0.000,1.081,0,1,fp
k3,0.302,"[-0.545, 1.149]",0.847,0.647,0.532,39,0.250,15360126.894,0.089,0.000,0.302,0,0,fp
k4,-0.346,"[-1.08, 0.389]",0.734,-0.853,0.413,39,0.250,15360126.894,0.089,0.000,-0.346,0,0,fp
k5,-0.894,"[-2.151, 0.364]",1.258,-1.288,0.227,39,0.250,15360126.894,0.089,0.000,-0.894,0,0,fp
vot,0.233,,,,,39,0.250,15360126.894,0.089,0.167,0.066,0,0,fn
tt,-0.972,"[-1.413, -0.53]",0.441,-3.741,0.001,39,0.500,44717248.979,0.103,-1.000,0.028,0,0,fn
c,-5.288,"[-7.526, -3.05]",2.238,-4.015,0.000,39,0.500,44717248.979,0.103,-6.000,0.712,0,0,fn
s,-3.112,"[-4.522, -1.701]",1.411,-3.748,0.001,39,0.500,44717248.979,0.103,-3.000,-0.112,0,0,fn
k0,0.039,"[-0.723, 0.8]",0.762,0.086,0.932,39,0.500,44717248.979,0.103,0.000,0.039,0,0,fp
k1,-0.307,"[-1.114, 0.5]",0.807,-0.647,0.523,39,0.500,44717248.979,0.103,0.000,-0.307,0,0,fp
k2,0.131,"[-0.407, 0.668]",0.537,0.414,0.682,39,0.500,44717248.979,0.103,0.000,0.131,0,0,fp
k3,-0.055,"[-0.615, 0.505]",0.560,-0.168,0.868,39,0.500,44717248.979,0.103,0.000,-0.055,0,0,fp
k4,-0.215,"[-1.005, 0.576]",0.791,-0.461,0.648,39,0.500,44717248.979,0.103,0.000,-0.215,0,0,fp
k5,-0.149,"[-1.096, 0.798]",0.947,-0.267,0.792,39,0.500,44717248.979,0.103,0.000,-0.149,0,0,fp
vot,0.184,,,,,39,0.500,44717248.979,0.103,0.167,0.017,0,0,fn
tt,-1.187,"[-1.526, -0.849]",0.338,-5.884,0.000,39,0.750,62544788.337,0.098,-1.000,-0.187,0,0,fn
c,-6.915,"[-8.931, -4.899]",2.016,-5.753,0.000,39,0.750,62544788.337,0.098,-6.000,-0.915,0,0,fn
s,-3.520,"[-4.516, -2.523]",0.996,-5.925,0.000,39,0.750,62544788.337,0.098,-3.000,-0.520,0,0,fn
k0,-0.027,"[-0.492, 0.439]",0.466,-0.096,0.924,39,0.750,62544788.337,0.098,0.000,-0.027,0,0,fp
k1,-0.540,"[-1.029, -0.052]",0.488,-1.856,0.070,39,0.750,62544788.337,0.098,0.000,-0.540,0,1,fp
k2,0.336,"[-0.064, 0.736]",0.400,1.407,0.166,39,0.750,62544788.337,0.098,0.000,0.336,0,0,fp
k3,-0.248,"[-0.725, 0.229]",0.477,-0.872,0.388,39,0.750,62544788.337,0.098,0.000,-0.248,0,0,fp
k4,-0.201,"[-0.764, 0.362]",0.563,-0.599,0.552,39,0.750,62544788.337,0.098,0.000,-0.201,0,0,fp
k5,0.254,"[-0.33, 0.838]",0.584,0.729,0.469,39,0.750,62544788.337,0.098,0.000,0.254,0,0,fp
vot,0.172,,,,,39,0.750,62544788.337,0.098,0.167,0.005,0,0,fn
