stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.103,-4.665,-1.374,1.675,1.376,-1.463,1.970,-1.409,-0.927,1528956339.592,0.237
norefined,2,-0.844,-4.729,-1.683,1.469,1.248,-1.497,1.879,-1.471,-1.030,1129107551.014,0.178
norefined,3,-0.685,-4.736,-2.053,1.280,1.115,-1.397,1.803,-1.465,-1.166,926812808.676,0.145
norefined,4,-1.025,-4.742,-2.259,1.139,0.935,-1.246,1.771,-1.350,-1.225,805215458.137,0.216
norefined,5,-0.678,-4.780,-2.566,1.032,0.846,-1.175,1.695,-1.288,-1.207,747535195.512,0.142
norefined,6,-1.135,-4.808,-2.588,0.977,0.729,-1.109,1.655,-1.163,-1.164,704496601.403,0.236
norefined,7,-0.699,-4.878,-2.785,0.900,0.701,-1.096,1.586,-1.119,-1.112,678621448.688,0.143
norefined,8,-1.167,-4.918,-2.738,0.869,0.615,-1.057,1.548,-1.002,-1.064,654100776.560,0.237
norefined,9,-0.709,-4.997,-2.889,0.801,0.613,-1.060,1.486,-0.974,-1.016,639003008.530,0.142
norefined,10,-1.180,-5.040,-2.808,0.783,0.544,-1.026,1.456,-0.868,-0.975,620649566.045,0.234
refined,11,-1.180,-5.040,-2.808,0.783,0.544,-1.026,1.456,-0.868,-0.975,620649566.045,0.234
refined,12,-1.286,-7.782,-3.621,-0.299,0.974,0.306,0.241,-0.153,0.178,402545550.251,0.165
refined,13,-1.833,-10.930,-5.250,-0.293,1.406,0.363,0.195,-0.178,0.442,388660629.156,0.168
refined,14,-2.554,-14.739,-7.218,-0.434,2.047,0.106,0.655,-0.356,0.823,378842357.914,0.173
refined,15,-3.686,-21.879,-10.533,-0.445,3.419,-0.190,1.549,-1.554,1.612,368090433.436,0.168
refined,16,-10.486,-62.995,-28.949,-0.576,12.290,1.192,4.793,-8.656,7.168,357931358.445,0.166
refined,17,-34.889,-198.705,-89.175,0.297,41.960,8.104,18.066,-30.741,24.681,378331154.747,0.176
refined,18,-181.403,-1037.682,-463.156,1.697,216.857,45.865,84.681,-157.018,132.959,359259220.142,0.175
refined,19,-1789.597,-10244.080,-4569.757,25.679,2141.829,470.257,806.279,-1604.251,1352.763,360819799.558,0.175
refined,20,-1789.621,-10244.312,-4570.160,25.312,2141.899,469.260,807.561,-1602.317,1351.388,351917719.842,0.175
