stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.844,"[-1.299, -0.389]",0.455,-3.704,0.000
norefined,c,-6.906,"[-10.048, -3.765]",3.141,-4.388,0.000
norefined,s,-3.205,"[-4.862, -1.549]",1.656,-3.863,0.000
norefined,k0,-0.591,"[-1.362, 0.18]",0.771,-1.529,0.131
norefined,k1,0.158,"[-0.585, 0.902]",0.743,0.425,0.672
norefined,k2,-0.439,"[-1.002, 0.124]",0.563,-1.557,0.124
norefined,k3,0.527,"[-0.301, 1.355]",0.828,1.271,0.208
norefined,k4,-0.389,"[-1.032, 0.254]",0.643,-1.208,0.231
norefined,k5,0.693,"[-0.081, 1.467]",0.774,1.787,0.078
refined,tt,-0.837,"[-1.129, -0.545]",0.292,-5.722,0.000
refined,c,-5.448,"[-7.158, -3.737]",1.710,-6.357,0.000
refined,s,-2.555,"[-3.467, -1.643]",0.912,-5.590,0.000
refined,k0,-0.043,"[-0.611, 0.525]",0.568,-0.151,0.880
refined,k1,0.216,"[-0.279, 0.711]",0.495,0.870,0.388
refined,k2,-0.320,"[-0.697, 0.058]",0.377,-1.692,0.095
refined,k3,-0.299,"[-0.881, 0.284]",0.583,-1.024,0.310
refined,k4,0.197,"[-0.241, 0.635]",0.438,0.898,0.372
refined,k5,0.244,"[-0.246, 0.734]",0.490,0.994,0.324
