stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,99.884,2.023,0.000,0,9,2786715007.035,193289978.321,76
refined,143.437,2.023,0.000,0,9,2786715007.035,137495679.568,76
