stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,4.239,2.347,0.017,0,9,569348295.541,118253144.338,19
refined,4.239,2.347,0.017,0,9,569348295.541,118253144.338,19
