stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.454,-4.208,-1.080,-1.480,-0.233,-1.876,0.666,1.741,1.666,4974248754.239,1584,0,0,-0.108
norefined,2,0.018,-4.288,-1.151,-1.543,-0.271,-1.924,0.561,1.599,1.566,2356337979.826,1584,0,0,-0.004
norefined,3,-0.446,-4.335,-1.179,-1.577,-0.318,-1.934,0.475,1.487,1.478,837344053.813,1584,0,0,0.103
norefined,4,-0.913,-4.369,-1.216,-1.575,-0.368,-1.886,0.391,1.391,1.384,714801992.640,1584,0,0,0.209
norefined,5,-0.525,-4.488,-1.404,-1.537,-0.441,-1.752,0.293,1.307,1.291,627039474.270,1584,0,0,0.117
norefined,6,-0.975,-4.507,-1.484,-1.486,-0.465,-1.641,0.195,1.227,1.193,627195438.260,1584,0,0,0.216
norefined,7,-0.521,-4.606,-1.608,-1.424,-0.460,-1.534,0.167,1.189,1.155,542604469.337,1584,0,0,0.113
norefined,8,-0.989,-4.598,-1.667,-1.362,-0.452,-1.438,0.091,1.128,1.088,565274296.175,1584,0,0,0.215
norefined,9,-0.525,-4.688,-1.772,-1.303,-0.424,-1.349,0.081,1.085,1.056,476818398.149,1584,0,0,0.112
norefined,10,-0.998,-4.666,-1.821,-1.239,-0.400,-1.263,0.014,1.026,0.999,509652040.209,1584,0,0,0.214
refined,11,-0.525,-4.688,-1.772,-1.303,-0.424,-1.349,0.081,1.085,1.056,476818398.149,1584,0,0,0.112
refined,12,-0.517,-1.890,-1.312,0.808,0.246,0.641,-0.288,-0.679,-1.026,716481634.370,1584,0,0,0.273
refined,13,-0.711,-3.574,-1.999,-0.076,0.117,0.134,0.260,-0.198,-0.005,112329929.878,1584,0,0,0.199
refined,14,-0.965,-5.182,-2.732,-0.326,0.116,-0.002,0.230,-0.133,0.122,85921923.872,1584,0,0,0.186
refined,15,-1.009,-5.541,-2.907,-0.349,0.087,-0.121,0.194,-0.084,0.050,84187479.045,1584,0,0,0.182
refined,16,-1.003,-5.514,-2.895,-0.336,0.087,-0.147,0.182,-0.078,0.026,84157268.984,1584,0,0,0.182
refined,17,-1.008,-5.542,-2.909,-0.339,0.088,-0.150,0.183,-0.079,0.026,84156340.712,1584,0,0,0.182
refined,18,-1.005,-5.530,-2.903,-0.338,0.088,-0.150,0.182,-0.079,0.025,84156202.122,1584,0,0,0.182
refined,19,-1.007,-5.536,-2.906,-0.339,0.088,-0.150,0.182,-0.079,0.025,84156168.366,1584,0,0,0.182
refined,20,-1.006,-5.533,-2.905,-0.338,0.088,-0.150,0.182,-0.079,0.025,84156159.995,1584,0,0,0.182
