stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,22.185,1.765,0.000,0,9,2460218125.190,476818398.148,57
refined,150.581,1.765,0.000,0,9,2460218125.190,84156159.995,57
