attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.532,"[-0.964, -0.1]",0.432,-2.054,0.044,8.638,ngd,65,443645344.780,0.216,-1.000,0.468,0,0,fn
c,-5.974,"[-9.808, -2.14]",3.834,-2.599,0.011,8.638,ngd,65,443645344.780,0.216,-6.000,0.026,0,0,fn
s,-2.063,"[-3.497, -0.629]",1.434,-2.399,0.019,8.638,ngd,65,443645344.780,0.216,-3.000,0.937,0,0,fn
k0,-1.072,"[-2.358, 0.213]",1.286,-1.391,0.169,8.638,ngd,65,443645344.780,0.216,0.000,-1.072,0,0,fp
k1,-1.496,"[-3.03, 0.039]",1.534,-1.626,0.109,8.638,ngd,65,443645344.780,0.216,0.000,-1.496,0,0,fp
k2,0.766,"[0.011, 1.522]",0.756,1.691,0.095,8.638,ngd,65,443645344.780,0.216,0.000,0.766,0,1,fp
k3,1.403,"[-0.164, 2.969]",1.566,1.494,0.140,8.638,ngd,65,443645344.780,0.216,0.000,1.403,0,0,fp
k4,-1.324,"[-2.761, 0.113]",1.437,-1.536,0.129,8.638,ngd,65,443645344.780,0.216,0.000,-1.324,0,0,fp
k5,0.868,"[-0.394, 2.129]",1.262,1.147,0.255,8.638,ngd,65,443645344.780,0.216,0.000,0.868,0,0,fp
vot,0.089,,,,,8.638,ngd,65,443645344.780,0.216,0.167,-0.078,0,0,fn
tt,-1.470,"[-2.077, -0.862]",0.607,-4.036,0.000,8.894,lm,65,132681748.939,0.118,-1.000,-0.470,0,0,fn
c,-8.698,"[-12.064, -5.331]",3.367,-4.309,0.000,8.894,lm,65,132681748.939,0.118,-6.000,-2.698,0,0,fn
s,-4.103,"[-5.672, -2.533]",1.570,-4.360,0.000,8.894,lm,65,132681748.939,0.118,-3.000,-1.103,0,0,fn
k0,-0.341,"[-1.059, 0.378]",0.719,-0.790,0.432,8.894,lm,65,132681748.939,0.118,0.000,-0.341,0,0,fp
k1,0.040,"[-0.648, 0.729]",0.688,0.098,0.922,8.894,lm,65,132681748.939,0.118,0.000,0.040,0,0,fp
k2,0.620,"[0.157, 1.082]",0.463,2.234,0.029,8.894,lm,65,132681748.939,0.118,0.000,0.620,0,1,fp
k3,-0.301,"[-0.895, 0.293]",0.594,-0.845,0.401,8.894,lm,65,132681748.939,0.118,0.000,-0.301,0,0,fp
k4,-0.536,"[-1.378, 0.307]",0.842,-1.061,0.293,8.894,lm,65,132681748.939,0.118,0.000,-0.536,0,0,fp
k5,-0.193,"[-0.852, 0.467]",0.659,-0.487,0.628,8.894,lm,65,132681748.939,0.118,0.000,-0.193,0,0,fp
vot,0.169,,,,,8.894,lm,65,132681748.939,0.118,0.167,0.002,0,0,fn
tt,-1.472,"[-2.081, -0.864]",0.609,-4.034,0.000,17.575,ngd+lm,65,132681207.695,0.118,-1.000,-0.472,0,0,fn
c,-8.713,"[-12.088, -5.339]",3.375,-4.307,0.000,17.575,ngd+lm,65,132681207.695,0.118,-6.000,-2.713,0,0,fn
s,-4.110,"[-5.684, -2.537]",1.573,-4.357,0.000,17.575,ngd+lm,65,132681207.695,0.118,-3.000,-1.110,0,0,fn
k0,-0.340,"[-1.059, 0.38]",0.719,-0.787,0.434,17.575,ngd+lm,65,132681207.695,0.118,0.000,-0.340,0,0,fp
k1,0.039,"[-0.651, 0.728]",0.689,0.093,0.926,17.575,ngd+lm,65,132681207.695,0.118,0.000,0.039,0,0,fp
k2,0.623,"[0.16, 1.087]",0.464,2.242,0.028,17.575,ngd+lm,65,132681207.695,0.118,0.000,0.623,0,1,fp
k3,-0.302,"[-0.897, 0.292]",0.595,-0.848,0.400,17.575,ngd+lm,65,132681207.695,0.118,0.000,-0.302,0,0,fp
k4,-0.541,"[-1.385, 0.304]",0.845,-1.068,0.289,17.575,ngd+lm,65,132681207.695,0.118,0.000,-0.541,0,0,fp
k5,-0.195,"[-0.855, 0.465]",0.660,-0.493,0.624,17.575,ngd+lm,65,132681207.695,0.118,0.000,-0.195,0,0,fp
vot,0.169,,,,,17.575,ngd+lm,65,132681207.695,0.118,0.167,0.002,0,0,fn
