stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.940,"[-3.891, 0.011]",1.951,-1.985,0.051
norefined,c,-7.705,"[-15.063, -0.347]",7.358,-2.090,0.040
norefined,s,-4.013,"[-8.083, 0.057]",4.070,-1.968,0.053
norefined,k0,0.571,"[-0.896, 2.037]",1.466,0.777,0.440
norefined,k1,-0.504,"[-2.48, 1.473]",1.976,-0.509,0.613
norefined,k2,-0.967,"[-2.672, 0.738]",1.705,-1.132,0.261
norefined,k3,-1.246,"[-4.109, 1.618]",2.864,-0.868,0.388
norefined,k4,0.217,"[-1.0, 1.434]",1.217,0.356,0.723
norefined,k5,-0.071,"[-1.955, 1.813]",1.884,-0.075,0.940
refined,tt,-1.193,"[-2.066, -0.321]",0.873,-2.730,0.008
refined,c,-6.088,"[-10.396, -1.78]",4.308,-2.821,0.006
refined,s,-3.200,"[-5.568, -0.831]",2.369,-2.696,0.009
refined,k0,-0.432,"[-1.477, 0.614]",1.045,-0.824,0.413
refined,k1,-0.340,"[-1.612, 0.931]",1.271,-0.535,0.595
refined,k2,-0.456,"[-1.519, 0.606]",1.062,-0.857,0.394
refined,k3,0.201,"[-1.307, 1.708]",1.507,0.266,0.791
refined,k4,-0.115,"[-0.958, 0.729]",0.844,-0.271,0.787
refined,k5,-0.164,"[-1.425, 1.098]",1.262,-0.259,0.797
