stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.285,"[-1.96, -0.611]",0.674,-3.199,0.002
norefined,c,-7.663,"[-11.386, -3.94]",3.723,-3.452,0.001
norefined,s,-4.685,"[-6.997, -2.372]",2.312,-3.398,0.001
norefined,k0,-0.129,"[-0.885, 0.627]",0.756,-0.287,0.775
norefined,k1,-1.559,"[-3.023, -0.095]",1.464,-1.786,0.080
norefined,k2,-0.269,"[-0.936, 0.398]",0.667,-0.677,0.502
norefined,k3,-0.708,"[-1.594, 0.178]",0.886,-1.340,0.186
norefined,k4,0.873,"[0.004, 1.741]",0.869,1.685,0.099
norefined,k5,1.748,"[0.25, 3.245]",1.497,1.958,0.056
refined,tt,-0.854,"[-1.107, -0.602]",0.253,-5.668,0.000
refined,c,-5.438,"[-7.027, -3.849]",1.589,-5.739,0.000
refined,s,-2.736,"[-3.569, -1.904]",0.833,-5.511,0.000
refined,k0,0.161,"[-0.273, 0.594]",0.434,0.622,0.537
refined,k1,-0.006,"[-0.576, 0.564]",0.570,-0.019,0.985
refined,k2,0.142,"[-0.24, 0.525]",0.383,0.623,0.536
refined,k3,-0.135,"[-0.59, 0.32]",0.455,-0.498,0.621
refined,k4,0.096,"[-0.299, 0.49]",0.394,0.407,0.686
refined,k5,0.103,"[-0.502, 0.707]",0.605,0.285,0.777
