stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,96.235,1.765,0.000,0,9,2119490814.585,111294218.717,57
refined,171.184,1.765,0.000,0,9,2119490814.585,64038797.127,57
