stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.999,-7.324,-4.933,-0.535,-1.918,-0.717,-0.862,0.473,1.899,250562534.792,1584,0,0,0.136
norefined,2,-1.465,-7.339,-4.858,-0.502,-1.870,-0.597,-0.787,0.530,1.872,125884116.450,1584,0,0,0.200
norefined,3,-1.841,-7.402,-4.726,-0.347,-1.696,-0.477,-0.770,0.666,1.876,221760481.830,1584,0,0,0.249
norefined,4,-1.360,-7.468,-4.791,-0.277,-1.657,-0.516,-0.785,0.691,1.920,121837340.752,1584,0,0,0.182
norefined,5,-1.816,-7.477,-4.688,-0.278,-1.642,-0.378,-0.741,0.744,1.829,206693828.283,1584,0,0,0.243
norefined,6,-1.333,-7.538,-4.756,-0.214,-1.613,-0.421,-0.755,0.766,1.868,116978141.787,1584,0,0,0.177
norefined,7,-1.791,-7.546,-4.651,-0.227,-1.606,-0.291,-0.716,0.807,1.773,194762193.865,1584,0,0,0.237
norefined,8,-1.308,-7.603,-4.721,-0.167,-1.583,-0.338,-0.728,0.827,1.808,113599384.826,1584,0,0,0.172
norefined,9,-1.769,-7.609,-4.613,-0.188,-1.578,-0.219,-0.697,0.854,1.714,185500988.820,1584,0,0,0.233
norefined,10,-1.285,-7.663,-4.685,-0.129,-1.559,-0.269,-0.708,0.873,1.748,111294218.717,1584,0,0,0.168
refined,11,-1.285,-7.663,-4.685,-0.129,-1.559,-0.269,-0.708,0.873,1.748,111294218.717,1584,0,0,0.168
refined,12,-0.675,-4.184,-1.991,0.127,0.467,0.532,-0.463,-0.179,-0.121,106774326.743,1584,0,0,0.161
refined,13,-0.796,-5.059,-2.527,0.198,0.038,0.177,-0.164,0.071,0.067,64640296.385,1584,0,0,0.157
refined,14,-0.852,-5.426,-2.724,0.179,-0.009,0.143,-0.124,0.087,0.092,64047720.523,1584,0,0,0.157
refined,15,-0.853,-5.424,-2.731,0.162,-0.005,0.140,-0.133,0.096,0.099,64039277.754,1584,0,0,0.157
refined,16,-0.855,-5.439,-2.736,0.162,-0.007,0.142,-0.134,0.095,0.103,64038839.773,1584,0,0,0.157
refined,17,-0.854,-5.437,-2.736,0.161,-0.006,0.142,-0.135,0.096,0.103,64038802.053,1584,0,0,0.157
refined,18,-0.854,-5.438,-2.736,0.161,-0.006,0.142,-0.135,0.096,0.103,64038797.741,1584,0,0,0.157
refined,19,-0.854,-5.438,-2.736,0.161,-0.006,0.142,-0.135,0.096,0.103,64038797.198,1584,0,0,0.157
refined,20,-0.854,-5.438,-2.736,0.161,-0.006,0.142,-0.135,0.096,0.103,64038797.127,1584,0,0,0.157
