attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.220,"[-0.346, -0.094]",0.126,-3.171,0.010,18,0.250,12371911.199,0.073,-1.000,0.780,0,0,fn
c,-2.119,"[-2.759, -1.479]",0.640,-6.001,0.000,18,0.250,12371911.199,0.073,-6.000,3.881,0,0,fn
s,-0.723,"[-1.169, -0.277]",0.446,-2.939,0.015,18,0.250,12371911.199,0.073,-3.000,2.277,0,0,fn
k0,-0.319,"[-0.754, 0.117]",0.435,-1.326,0.214,18,0.250,12371911.199,0.073,0.000,-0.319,0,0,fp
k1,0.296,"[-0.273, 0.866]",0.570,0.943,0.368,18,0.250,12371911.199,0.073,0.000,0.296,0,0,fp
k2,-0.238,"[-0.684, 0.209]",0.447,-0.965,0.357,18,0.250,12371911.199,0.073,0.000,-0.238,0,0,fp
k3,0.590,"[0.218, 0.962]",0.372,2.874,0.017,18,0.250,12371911.199,0.073,0.000,0.590,0,1,fp
k4,0.311,"[-0.092, 0.715]",0.403,1.399,0.192,18,0.250,12371911.199,0.073,0.000,0.311,0,0,fp
k5,-0.631,"[-1.116, -0.146]",0.485,-2.357,0.040,18,0.250,12371911.199,0.073,0.000,-0.631,0,1,fp
vot,0.104,,,,,18,0.250,12371911.199,0.073,0.167,-0.063,0,0,fn
tt,-1.333,"[-2.643, -0.022]",1.311,-1.728,0.095,18,0.500,69695525.205,0.112,-1.000,-0.333,0,0,fn
c,-7.677,"[-14.36, -0.994]",6.683,-1.952,0.061,18,0.500,69695525.205,0.112,-6.000,-1.677,0,0,fn
s,-4.573,"[-8.57, -0.575]",3.998,-1.944,0.062,18,0.500,69695525.205,0.112,-3.000,-1.573,0,0,fn
k0,-0.253,"[-1.195, 0.689]",0.942,-0.456,0.651,18,0.500,69695525.205,0.112,0.000,-0.253,0,0,fp
k1,-1.729,"[-4.681, 1.222]",2.951,-0.995,0.328,18,0.500,69695525.205,0.112,0.000,-1.729,0,0,fp
k2,-0.446,"[-1.348, 0.457]",0.903,-0.839,0.408,18,0.500,69695525.205,0.112,0.000,-0.446,0,0,fp
k3,-0.881,"[-2.589, 0.828]",1.709,-0.876,0.388,18,0.500,69695525.205,0.112,0.000,-0.881,0,0,fp
k4,0.692,"[-0.522, 1.907]",1.214,0.969,0.341,18,0.500,69695525.205,0.112,0.000,0.692,0,0,fp
k5,1.610,"[-1.088, 4.308]",2.698,1.014,0.319,18,0.500,69695525.205,0.112,0.000,1.610,0,0,fp
vot,0.174,,,,,18,0.500,69695525.205,0.112,0.167,0.007,0,0,fn
tt,-0.854,"[-1.107, -0.602]",0.253,-5.668,0.000,18,0.750,64038797.127,0.096,-1.000,0.146,0,0,fn
c,-5.438,"[-7.027, -3.849]",1.589,-5.739,0.000,18,0.750,64038797.127,0.096,-6.000,0.562,0,0,fn
s,-2.736,"[-3.569, -1.904]",0.833,-5.511,0.000,18,0.750,64038797.127,0.096,-3.000,0.264,0,0,fn
k0,0.161,"[-0.273, 0.594]",0.434,0.622,0.537,18,0.750,64038797.127,0.096,0.000,0.161,0,0,fp
k1,-0.006,"[-0.576, 0.564]",0.570,-0.019,0.985,18,0.750,64038797.127,0.096,0.000,-0.006,0,0,fp
k2,0.142,"[-0.24, 0.525]",0.383,0.623,0.536,18,0.750,64038797.127,0.096,0.000,0.142,0,0,fp
k3,-0.135,"[-0.59, 0.32]",0.455,-0.498,0.621,18,0.750,64038797.127,0.096,0.000,-0.135,0,0,fp
k4,0.096,"[-0.299, 0.49]",0.394,0.407,0.686,18,0.750,64038797.127,0.096,0.000,0.096,0,0,fp
k5,0.103,"[-0.502, 0.707]",0.605,0.285,0.777,18,0.750,64038797.127,0.096,0.000,0.103,0,0,fp
vot,0.157,,,,,18,0.750,64038797.127,0.096,0.167,-0.010,0,0,fn
