attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.721,"[-2.318, -1.124]",0.597,-4.802,0.000,55.183,ngd,92,221750202.022,0.157,-1.000,-0.721,0,0,fn
c,-6.711,"[-9.102, -4.32]",2.391,-4.676,0.000,55.183,ngd,92,221750202.022,0.157,-6.000,-0.711,0,0,fn
s,-3.741,"[-5.072, -2.409]",1.331,-4.681,0.000,55.183,ngd,92,221750202.022,0.157,-3.000,-0.741,0,0,fn
vot,0.256,,,,,55.183,ngd,92,221750202.022,0.157,0.167,0.090,0,0,fn
tt,-1.467,"[-2.034, -0.901]",0.567,-4.315,0.000,52.499,lm,92,218936109.202,0.156,-1.000,-0.467,0,0,fn
c,-6.863,"[-9.592, -4.134]",2.729,-4.190,0.000,52.499,lm,92,218936109.202,0.156,-6.000,-0.863,0,0,fn
s,-4.381,"[-6.15, -2.613]",1.768,-4.128,0.000,52.499,lm,92,218936109.202,0.156,-3.000,-1.381,0,0,fn
vot,0.214,,,,,52.499,lm,92,218936109.202,0.156,0.167,0.047,0,0,fn
tt,-1.789,"[-2.445, -1.134]",0.655,-4.549,0.000,121.176,ngd+lm,92,215895768.714,0.155,-1.000,-0.789,0,0,fn
c,-7.272,"[-9.998, -4.546]",2.726,-4.445,0.000,121.176,ngd+lm,92,215895768.714,0.155,-6.000,-1.272,0,0,fn
s,-4.470,"[-6.168, -2.772]",1.698,-4.386,0.000,121.176,ngd+lm,92,215895768.714,0.155,-3.000,-1.470,0,0,fn
vot,0.246,,,,,121.176,ngd+lm,92,215895768.714,0.155,0.167,0.079,0,0,fn
