stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.358,"[-2.486, -0.229]",1.129,-2.401,0.019
norefined,c,-7.966,"[-14.972, -0.961]",7.005,-2.270,0.026
norefined,s,-3.929,"[-7.297, -0.562]",3.367,-2.329,0.023
norefined,k0,0.458,"[-0.711, 1.628]",1.170,0.782,0.437
norefined,k1,-1.337,"[-3.727, 1.053]",2.390,-1.117,0.268
norefined,k2,-0.178,"[-1.18, 0.824]",1.002,-0.355,0.724
norefined,k3,1.475,"[-0.664, 3.614]",2.139,1.377,0.173
norefined,k4,0.003,"[-1.325, 1.332]",1.328,0.005,0.996
norefined,k5,-1.743,"[-4.9, 1.414]",3.157,-1.102,0.274
refined,tt,-7.322,"[-29.828, 15.184]",22.506,-0.649,0.518
refined,c,-41.845,"[-170.307, 86.616]",128.461,-0.650,0.518
refined,s,-20.387,"[-81.732, 40.959]",61.346,-0.663,0.509
refined,k0,-0.807,"[-3.589, 1.975]",2.782,-0.579,0.565
refined,k1,-10.039,"[-39.356, 19.278]",29.317,-0.683,0.497
refined,k2,2.063,"[-8.913, 13.039]",10.976,0.375,0.709
refined,k3,4.808,"[-6.115, 15.731]",10.923,0.879,0.383
refined,k4,0.462,"[-5.338, 6.263]",5.800,0.159,0.874
refined,k5,-12.041,"[-50.98, 26.898]",38.939,-0.617,0.539
