stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,57.745,2.023,0.000,76,0,9,2290399409.151,261555165.829
refined,109.890,2.023,0.000,76,0,9,2290399409.151,145317620.661
