stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,91.562,2.023,0.000,76,0,9,2777567273.290,208849545.831
refined,213.553,2.023,0.000,76,0,9,2777567273.290,93564110.432
