attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.163,"[-4.478, 2.151]",3.314,-0.636,0.539,34,0.250,118253144.338,0.196,-1.000,-0.163,1,0,fn
c,-4.580,"[-17.678, 8.519]",13.098,-0.634,0.541,34,0.250,118253144.338,0.196,-6.000,1.420,1,0,fn
s,-2.355,"[-8.891, 4.181]",6.536,-0.653,0.529,34,0.250,118253144.338,0.196,-3.000,0.645,1,0,fn
k0,-0.723,"[-4.857, 3.412]",4.135,-0.317,0.758,34,0.250,118253144.338,0.196,0.000,-0.723,0,0,fp
k1,0.429,"[-1.833, 2.691]",2.262,0.344,0.738,34,0.250,118253144.338,0.196,0.000,0.429,0,0,fp
k2,-0.701,"[-5.196, 3.793]",4.494,-0.283,0.783,34,0.250,118253144.338,0.196,0.000,-0.701,0,0,fp
k3,0.176,"[-2.644, 2.996]",2.820,0.113,0.912,34,0.250,118253144.338,0.196,0.000,0.176,0,0,fp
k4,1.146,"[-2.226, 4.519]",3.373,0.616,0.552,34,0.250,118253144.338,0.196,0.000,1.146,0,0,fp
k5,0.761,"[-4.303, 5.825]",5.064,0.272,0.791,34,0.250,118253144.338,0.196,0.000,0.761,0,0,fp
vot,0.254,,,,,34,0.250,118253144.338,0.196,0.167,0.087,0,0,fn
tt,-0.700,"[-1.079, -0.321]",0.379,-3.138,0.004,34,0.500,58140745.066,0.116,-1.000,0.300,0,0,fn
c,-3.775,"[-5.753, -1.798]",1.978,-3.244,0.003,34,0.500,58140745.066,0.116,-6.000,2.225,0,0,fn
s,-2.087,"[-3.215, -0.958]",1.128,-3.143,0.004,34,0.500,58140745.066,0.116,-3.000,0.913,0,0,fn
k0,-0.131,"[-0.735, 0.473]",0.604,-0.369,0.715,34,0.500,58140745.066,0.116,0.000,-0.131,0,0,fp
k1,0.154,"[-0.216, 0.523]",0.370,0.707,0.485,34,0.500,58140745.066,0.116,0.000,0.154,0,0,fp
k2,-0.005,"[-0.572, 0.563]",0.567,-0.014,0.989,34,0.500,58140745.066,0.116,0.000,-0.005,0,0,fp
k3,-0.007,"[-0.624, 0.609]",0.617,-0.021,0.984,34,0.500,58140745.066,0.116,0.000,-0.007,0,0,fp
k4,-0.200,"[-0.613, 0.214]",0.414,-0.820,0.419,34,0.500,58140745.066,0.116,0.000,-0.200,0,0,fp
k5,0.307,"[-0.202, 0.816]",0.509,1.025,0.314,34,0.500,58140745.066,0.116,0.000,0.307,0,0,fp
vot,0.185,,,,,34,0.500,58140745.066,0.116,0.167,0.019,0,0,fn
tt,-1.006,"[-1.345, -0.667]",0.339,-4.973,0.000,34,0.750,84156159.995,0.109,-1.000,-0.006,0,0,fn
c,-5.533,"[-7.362, -3.704]",1.829,-5.075,0.000,34,0.750,84156159.995,0.109,-6.000,0.467,0,0,fn
s,-2.905,"[-3.89, -1.919]",0.985,-4.944,0.000,34,0.750,84156159.995,0.109,-3.000,0.095,0,0,fn
k0,-0.338,"[-0.869, 0.193]",0.531,-1.069,0.291,34,0.750,84156159.995,0.109,0.000,-0.338,0,0,fp
k1,0.088,"[-0.223, 0.399]",0.311,0.476,0.637,34,0.750,84156159.995,0.109,0.000,0.088,0,0,fp
k2,-0.150,"[-0.676, 0.375]",0.526,-0.480,0.633,34,0.750,84156159.995,0.109,0.000,-0.150,0,0,fp
k3,0.182,"[-0.174, 0.539]",0.356,0.857,0.396,34,0.750,84156159.995,0.109,0.000,0.182,0,0,fp
k4,-0.079,"[-0.396, 0.238]",0.317,-0.417,0.679,34,0.750,84156159.995,0.109,0.000,-0.079,0,0,fp
k5,0.025,"[-0.404, 0.455]",0.429,0.098,0.922,34,0.750,84156159.995,0.109,0.000,0.025,0,0,fp
vot,0.182,,,,,34,0.750,84156159.995,0.109,0.167,0.015,0,0,fn
