stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.963,-6.004,-4.546,-1.800,0.742,-0.052,1.591,0.590,1.588,1500364392.785,1584,0,0,0.493
norefined,2,-2.571,-6.176,-4.603,-1.928,0.649,-0.138,1.489,0.480,1.493,1187382370.749,1584,0,0,0.416
norefined,3,-2.166,-6.357,-4.604,-2.046,0.555,-0.207,1.410,0.408,1.374,924090220.892,1584,0,0,0.341
norefined,4,-1.722,-6.533,-4.584,-2.111,0.501,-0.250,1.352,0.386,1.280,729773032.590,1584,0,0,0.264
norefined,5,-1.297,-6.702,-4.528,-2.133,0.447,-0.348,1.281,0.300,1.168,605001577.537,1584,0,0,0.194
norefined,6,-0.916,-6.898,-4.361,-2.107,0.373,-0.459,1.179,0.216,1.113,544293687.433,1584,0,0,0.133
norefined,7,-1.236,-6.908,-4.328,-2.178,0.214,-0.616,1.014,0.044,0.928,540323165.445,1584,0,0,0.179
norefined,8,-0.791,-7.061,-4.217,-2.058,0.241,-0.631,0.986,0.058,0.944,517892817.208,1584,0,0,0.112
norefined,9,-1.249,-7.019,-4.208,-2.093,0.148,-0.709,0.917,-0.015,0.830,519877277.609,1584,0,0,0.178
norefined,10,-0.802,-7.164,-4.108,-1.965,0.182,-0.720,0.890,-0.002,0.848,500528587.615,1584,0,0,0.112
refined,11,-0.802,-7.164,-4.108,-1.965,0.182,-0.720,0.890,-0.002,0.848,500528587.615,1584,0,0,0.112
refined,12,-1.253,-6.320,-2.800,1.594,0.006,-0.807,-1.817,-0.060,-0.580,507351733.737,1584,0,0,0.198
refined,13,-0.892,-5.383,-2.669,-0.208,0.037,-0.357,-0.471,0.084,-0.208,349022588.320,1584,0,0,0.166
refined,14,-1.285,-7.612,-3.668,0.140,0.038,-0.695,-1.008,0.114,-0.355,335577341.635,1584,0,0,0.169
refined,15,-1.235,-7.432,-3.568,0.117,0.063,-0.668,-0.868,0.074,-0.441,335243323.823,1584,0,0,0.166
refined,16,-1.271,-7.625,-3.673,0.150,0.068,-0.694,-0.956,0.107,-0.453,335214173.725,1584,0,0,0.167
refined,17,-1.252,-7.535,-3.627,0.133,0.063,-0.681,-0.906,0.093,-0.457,335208365.507,1584,0,0,0.166
refined,18,-1.263,-7.589,-3.655,0.144,0.066,-0.689,-0.936,0.102,-0.457,335206248.415,1584,0,0,0.166
refined,19,-1.257,-7.558,-3.639,0.138,0.064,-0.685,-0.918,0.097,-0.458,335205557.625,1584,0,0,0.166
refined,20,-1.260,-7.576,-3.648,0.142,0.065,-0.687,-0.929,0.100,-0.458,335205303.014,1584,0,0,0.166
