stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.802,"[-1.709, 0.105]",0.907,-1.764,0.082
norefined,c,-7.164,"[-13.414, -0.914]",6.250,-2.288,0.025
norefined,s,-4.108,"[-7.718, -0.498]",3.610,-2.271,0.026
norefined,k0,-1.965,"[-4.316, 0.386]",2.351,-1.668,0.100
norefined,k1,0.182,"[-1.092, 1.455]",1.273,0.285,0.777
norefined,k2,-0.720,"[-2.354, 0.914]",1.634,-0.879,0.383
norefined,k3,0.890,"[-1.483, 3.264]",2.373,0.749,0.457
norefined,k4,-0.002,"[-1.462, 1.458]",1.460,-0.003,0.998
norefined,k5,0.848,"[-0.832, 2.528]",1.680,1.007,0.317
refined,tt,-1.260,"[-2.153, -0.367]",0.893,-2.817,0.006
refined,c,-7.576,"[-12.219, -2.933]",4.643,-3.257,0.002
refined,s,-3.648,"[-6.001, -1.295]",2.353,-3.095,0.003
refined,k0,0.142,"[-0.95, 1.233]",1.092,0.259,0.797
refined,k1,0.065,"[-0.796, 0.926]",0.861,0.151,0.880
refined,k2,-0.687,"[-1.771, 0.396]",1.083,-1.267,0.210
refined,k3,-0.929,"[-2.986, 1.129]",2.057,-0.901,0.371
refined,k4,0.100,"[-0.925, 1.125]",1.025,0.195,0.846
refined,k5,-0.458,"[-1.588, 0.673]",1.131,-0.808,0.422
