stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.963,-6.004,-4.546,-1.800,0.742,-0.052,1.591,0.590,1.588,1359746304.820,1584,0,0,0.493
norefined,2,-2.525,-6.137,-4.666,-1.875,0.688,-0.106,1.506,0.502,1.571,974268674.524,1584,0,0,0.411
norefined,3,-2.087,-6.298,-4.682,-1.986,0.637,-0.145,1.426,0.427,1.507,703264560.150,1584,0,0,0.331
norefined,4,-1.626,-6.446,-4.682,-2.051,0.599,-0.169,1.375,0.391,1.437,455819259.433,1584,0,0,0.252
norefined,5,-1.192,-6.606,-4.624,-2.103,0.555,-0.245,1.309,0.304,1.337,350668718.448,1584,0,0,0.180
norefined,6,-1.075,-6.842,-4.327,-2.131,0.450,-0.401,1.162,0.148,1.236,286956447.825,1584,0,0,0.157
norefined,7,-1.274,-7.000,-4.056,-2.072,0.343,-0.551,0.990,-0.034,1.125,269166068.086,1584,0,0,0.182
norefined,8,-0.853,-7.155,-3.912,-1.925,0.398,-0.556,0.988,-0.006,1.166,308041996.361,1584,0,0,0.119
norefined,9,-1.326,-7.099,-3.915,-1.959,0.331,-0.610,0.942,-0.074,1.082,258663669.239,1584,0,0,0.187
norefined,10,-0.885,-7.237,-3.808,-1.821,0.386,-0.612,0.944,-0.048,1.118,292532389.580,1584,0,0,0.122
refined,11,-1.326,-7.099,-3.915,-1.959,0.331,-0.610,0.942,-0.074,1.082,258663669.239,1584,0,0,0.187
refined,12,-0.683,-4.414,-1.892,1.064,-0.190,-0.413,-1.217,-0.041,-0.264,352320410.343,1584,0,0,0.155
refined,13,-0.983,-5.716,-2.665,0.080,0.144,-0.276,-0.622,-0.119,0.109,159949728.868,1584,0,0,0.172
refined,14,-1.169,-6.644,-3.125,-0.143,0.193,-0.369,-0.588,-0.067,0.326,152483462.886,1584,0,0,0.176
refined,15,-1.179,-6.689,-3.130,-0.208,0.214,-0.427,-0.528,-0.056,0.397,152139411.307,1584,0,0,0.176
refined,16,-1.184,-6.715,-3.141,-0.225,0.209,-0.437,-0.509,-0.057,0.412,152122377.590,1584,0,0,0.176
refined,17,-1.182,-6.707,-3.137,-0.229,0.208,-0.440,-0.503,-0.057,0.415,152121153.066,1584,0,0,0.176
refined,18,-1.182,-6.707,-3.137,-0.231,0.207,-0.441,-0.501,-0.057,0.416,152121047.253,1584,0,0,0.176
refined,19,-1.182,-6.706,-3.136,-0.231,0.207,-0.441,-0.501,-0.057,0.416,152121036.876,1584,0,0,0.176
refined,20,-1.182,-6.706,-3.136,-0.231,0.207,-0.441,-0.501,-0.057,0.416,152121035.783,1584,0,0,0.176
